locus_tag	ftype	length_bp	gene	EC_number	COG	product
Brevi_962_8.fa_01053	CDS	1062	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
Brevi_962_8.fa_01054	CDS	798	acrB			Acryloyl-CoA reductase electron transfer subunit gamma
Brevi_962_8.fa_01055	CDS	2514	dmg_2	1.5.3.10		Dimethylglycine oxidase
Brevi_962_8.fa_01056	CDS	810	allR_1		COG1414	HTH-type transcriptional repressor AllR
Brevi_962_8.fa_01057	CDS	750	iclR_1		COG1414	Transcriptional repressor IclR
Brevi_962_8.fa_01058	CDS	861				hypothetical protein
Brevi_962_8.fa_01059	CDS	1353	dmdA	2.1.1.269		Dimethylsulfonioproprionate demethylase DmdA
Brevi_962_8.fa_01060	CDS	1458	yhdG_2		COG0531	putative amino acid permease YhdG
Brevi_962_8.fa_01061	CDS	1389	ktrB_1		COG0168	Ktr system potassium uptake protein B
Brevi_962_8.fa_01062	CDS	735	ktrA_1		COG0569	Ktr system potassium uptake protein A
Brevi_962_8.fa_01063	CDS	297	mhuD	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoB
Brevi_962_8.fa_01064	CDS	150				hypothetical protein
Brevi_962_8.fa_01065	CDS	1221				hypothetical protein
Brevi_962_8.fa_01066	CDS	1626	lhgO_1	1.1.3.15	COG0579	L-2-hydroxyglutarate oxidase LhgO
Brevi_962_8.fa_01067	CDS	1452	ramB		COG1396	HTH-type transcriptional regulator RamB
Brevi_962_8.fa_01068	CDS	1311	icl1	4.1.3.1		Isocitrate lyase 1
Brevi_962_8.fa_01069	CDS	1605	aceB_1	2.3.3.9	COG2225	Malate synthase A
Brevi_962_8.fa_01070	CDS	597				hypothetical protein
Brevi_962_8.fa_01071	CDS	1008	pafB_1		COG2378	Protein PafB
Brevi_962_8.fa_01072	CDS	390				Universal stress protein
Brevi_962_8.fa_01073	CDS	2931			COG0247	putative protein
Brevi_962_8.fa_01074	CDS	258				hypothetical protein
Brevi_962_8.fa_01075	CDS	966	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase SuhB
Brevi_962_8.fa_01076	CDS	993	yclQ		COG4607	putative ABC transporter solute-binding protein YclQ
Brevi_962_8.fa_01077	CDS	1071	fatD			Ferric-anguibactin transport system permease protein FatD
Brevi_962_8.fa_01078	CDS	1212	fatC			Ferric-anguibactin transport system permease protein FatC
Brevi_962_8.fa_01079	CDS	756	fhuC_1	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
Brevi_962_8.fa_01080	CDS	492				hypothetical protein
Brevi_962_8.fa_01081	CDS	1998	nfdA_1	3.5.1.91		N-substituted formamide deformylase
Brevi_962_8.fa_01082	CDS	1314				hypothetical protein
Brevi_962_8.fa_01083	CDS	819	fabG2	1.-.-.-		putative oxidoreductase
Brevi_962_8.fa_01084	CDS	1164	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
Brevi_962_8.fa_01085	CDS	1230	uctC_5	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
Brevi_962_8.fa_01086	CDS	900	gltC_5			HTH-type transcriptional regulator GltC
Brevi_962_8.fa_01087	CDS	576				hypothetical protein
Brevi_962_8.fa_01088	CDS	801	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Brevi_962_8.fa_01089	CDS	2952	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
Brevi_962_8.fa_01090	CDS	1284	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
Brevi_962_8.fa_01091	CDS	399	gcvH_1		COG0509	Glycine cleavage system H protein
Brevi_962_8.fa_01092	CDS	1479	sdaA	4.3.1.17	COG1760	L-serine dehydratase
Brevi_962_8.fa_01093	CDS	441	ectA	2.3.1.178		L-2,4-diaminobutyric acid acetyltransferase
Brevi_962_8.fa_01094	CDS	1299	ectB	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
Brevi_962_8.fa_01095	CDS	393	ectC	4.2.1.108		L-ectoine synthase
Brevi_962_8.fa_01096	CDS	474				hypothetical protein
Brevi_962_8.fa_01097	CDS	129				hypothetical protein
Brevi_962_8.fa_01098	CDS	300				hypothetical protein
Brevi_962_8.fa_01099	CDS	1494	alsT_2		COG1115	Amino-acid carrier protein AlsT
Brevi_962_8.fa_01100	CDS	816	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
Brevi_962_8.fa_01101	CDS	894				hypothetical protein
Brevi_962_8.fa_01102	CDS	393				hypothetical protein
Brevi_962_8.fa_01103	CDS	2259				hypothetical protein
Brevi_962_8.fa_01104	CDS	1731				hypothetical protein
Brevi_962_8.fa_01105	CDS	771		3.1.1.92		4-sulfomuconolactone hydrolase
Brevi_962_8.fa_01106	CDS	2223	dctM_3		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
Brevi_962_8.fa_01107	CDS	993				hypothetical protein
Brevi_962_8.fa_01108	CDS	1839	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
Brevi_962_8.fa_01109	CDS	1362	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
Brevi_962_8.fa_01110	CDS	1515				hypothetical protein
Brevi_962_8.fa_01111	CDS	1947	pepO	3.4.24.-	COG3590	Neutral endopeptidase
Brevi_962_8.fa_01112	CDS	516	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
Brevi_962_8.fa_01113	CDS	648	copC			Copper resistance protein C
Brevi_962_8.fa_01114	CDS	1392	emrY_2			putative multidrug resistance protein EmrY
Brevi_962_8.fa_01115	CDS	426			COG1846	putative HTH-type transcriptional regulator
Brevi_962_8.fa_01116	CDS	984	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
Brevi_962_8.fa_01117	CDS	852				hypothetical protein
Brevi_962_8.fa_01118	CDS	960	gltC_6			HTH-type transcriptional regulator GltC
Brevi_962_8.fa_01119	CDS	1782	sdhA_1	1.3.5.-	COG1053	8-methylmenaquinol:fumarate reductase flavoprotein subunit
Brevi_962_8.fa_01120	CDS	276				hypothetical protein
Brevi_962_8.fa_01121	CDS	1470	ribZ_1			Riboflavin transporter RibZ
Brevi_962_8.fa_01122	CDS	564				hypothetical protein
Brevi_962_8.fa_01123	CDS	210				hypothetical protein
Brevi_962_8.fa_01124	CDS	96				hypothetical protein
Brevi_962_8.fa_01125	CDS	501				hypothetical protein
Brevi_962_8.fa_01126	CDS	675	rspR_4		COG1802	HTH-type transcriptional repressor RspR
Brevi_962_8.fa_01127	CDS	1251	mdtL			Multidrug resistance protein MdtL
Brevi_962_8.fa_01128	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
Brevi_962_8.fa_01129	CDS	1710	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
Brevi_962_8.fa_01130	CDS	576				hypothetical protein
Brevi_962_8.fa_01131	CDS	210				hypothetical protein
Brevi_962_8.fa_01132	CDS	1239				hypothetical protein
Brevi_962_8.fa_01133	CDS	1050	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
Brevi_962_8.fa_01134	CDS	459				hypothetical protein
Brevi_962_8.fa_01135	CDS	333			COG1146	Ferredoxin
Brevi_962_8.fa_01136	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
Brevi_962_8.fa_01137	CDS	327		2.8.1.-	COG0607	Sulfurtransferase
Brevi_962_8.fa_01138	CDS	792				hypothetical protein
Brevi_962_8.fa_01139	CDS	1206	thcD	1.18.1.-		Rhodocoxin reductase
Brevi_962_8.fa_01140	CDS	858	tagG_1		COG1682	Teichoic acid translocation permease protein TagG
Brevi_962_8.fa_01141	CDS	804	tagH_1	3.6.3.40	COG1134	Teichoic acids export ATP-binding protein TagH
Brevi_962_8.fa_01142	CDS	351				hypothetical protein
Brevi_962_8.fa_01143	CDS	591	curA_1	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
Brevi_962_8.fa_01144	CDS	1794				hypothetical protein
Brevi_962_8.fa_01145	CDS	1998	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
Brevi_962_8.fa_01146	CDS	903	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
Brevi_962_8.fa_01147	CDS	1260	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
Brevi_962_8.fa_01148	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
Brevi_962_8.fa_01149	CDS	1140	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
Brevi_962_8.fa_01150	CDS	273				hypothetical protein
Brevi_962_8.fa_01151	CDS	1155				hypothetical protein
Brevi_962_8.fa_01152	CDS	1449				hypothetical protein
Brevi_962_8.fa_01153	CDS	372				hypothetical protein
Brevi_962_8.fa_01154	CDS	1557				hypothetical protein
Brevi_962_8.fa_01155	CDS	738				hypothetical protein
Brevi_962_8.fa_01156	CDS	207				hypothetical protein
Brevi_962_8.fa_01157	CDS	108				hypothetical protein
Brevi_962_8.fa_01158	CDS	360				hypothetical protein
Brevi_962_8.fa_01159	CDS	1551				hypothetical protein
Brevi_962_8.fa_01160	CDS	747				Insertion sequence IS5376 putative ATP-binding protein
Brevi_962_8.fa_01161	CDS	576				hypothetical protein
Brevi_962_8.fa_01162	CDS	1554				hypothetical protein
Brevi_962_8.fa_01163	CDS	219				hypothetical protein
Brevi_962_8.fa_01164	CDS	1482				hypothetical protein
Brevi_962_8.fa_01165	CDS	567				hypothetical protein
Brevi_962_8.fa_01166	CDS	678				hypothetical protein
Brevi_962_8.fa_01167	CDS	1260	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
Brevi_962_8.fa_01168	CDS	705				hypothetical protein
Brevi_962_8.fa_01169	CDS	1818	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
Brevi_962_8.fa_01170	CDS	1740	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
Brevi_962_8.fa_01171	CDS	1263	tetA_1			Tetracycline resistance protein, class C
Brevi_962_8.fa_01172	CDS	252				hypothetical protein
Brevi_962_8.fa_01173	CDS	630				hypothetical protein
Brevi_962_8.fa_01174	CDS	711	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
Brevi_962_8.fa_01175	CDS	1497	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
Brevi_962_8.fa_01176	CDS	738				hypothetical protein
Brevi_962_8.fa_01177	CDS	1407	mbtI	5.4.99.5	COG0147	Salicylate synthase
Brevi_962_8.fa_01178	CDS	876				hypothetical protein
Brevi_962_8.fa_01179	CDS	627				hypothetical protein
Brevi_962_8.fa_01180	CDS	213				hypothetical protein
Brevi_962_8.fa_01181	CDS	1239	Int-Tn			Transposase from transposon Tn916
Brevi_962_8.fa_01182	tRNA	75				tRNA-Pro(ggg)
Brevi_962_8.fa_01183	CDS	405	gcvH_2		COG0509	Glycine cleavage system H protein
Brevi_962_8.fa_01184	CDS	1020	garA		COG1716	Glycogen accumulation regulator GarA
Brevi_962_8.fa_01185	CDS	486			COG1259	putative protein
Brevi_962_8.fa_01186	CDS	1395	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
Brevi_962_8.fa_01187	CDS	2142	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
Brevi_962_8.fa_01188	CDS	1140				hypothetical protein
Brevi_962_8.fa_01189	CDS	351				DNA-binding protein
Brevi_962_8.fa_01190	CDS	1206	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
Brevi_962_8.fa_01191	CDS	543				hypothetical protein
Brevi_962_8.fa_01192	CDS	1260	dinB1	2.7.7.7	COG0389	DNA polymerase IV 1
Brevi_962_8.fa_01193	CDS	411				hypothetical protein
Brevi_962_8.fa_01194	CDS	2352	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
Brevi_962_8.fa_01195	CDS	1149				hypothetical protein
Brevi_962_8.fa_01196	CDS	1080	ravA_2	3.6.3.-	COG0714	ATPase RavA
Brevi_962_8.fa_01197	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
Brevi_962_8.fa_01198	CDS	963	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
Brevi_962_8.fa_01199	CDS	567	ftsL_2			Cell division protein FtsL
Brevi_962_8.fa_01200	CDS	1782	pbpB		COG0768	Penicillin-binding protein PbpB
Brevi_962_8.fa_01201	CDS	1563	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
Brevi_962_8.fa_01202	CDS	1467	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Brevi_962_8.fa_01203	CDS	1089	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
Brevi_962_8.fa_01204	CDS	1536	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
Brevi_962_8.fa_01205	CDS	1599	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
Brevi_962_8.fa_01206	CDS	1101	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Brevi_962_8.fa_01207	CDS	1401	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Brevi_962_8.fa_01208	CDS	756	ftsQ		COG1589	Cell division protein FtsQ
Brevi_962_8.fa_01209	CDS	1215	ftsZ		COG0206	Cell division protein FtsZ
Brevi_962_8.fa_01210	CDS	759		1.10.3.-	COG1496	Polyphenol oxidase
Brevi_962_8.fa_01211	CDS	492	sepF		COG1799	Cell division protein SepF
Brevi_962_8.fa_01212	CDS	300				hypothetical protein
Brevi_962_8.fa_01213	CDS	840			COG3599	Cell wall synthesis protein Wag31
Brevi_962_8.fa_01214	CDS	555	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
Brevi_962_8.fa_01215	CDS	924		5.4.99.-	COG0564	putative RNA pseudouridine synthase
Brevi_962_8.fa_01216	CDS	3558	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
Brevi_962_8.fa_01217	CDS	1311	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
Brevi_962_8.fa_01218	CDS	498	nrdR		COG1327	Transcriptional repressor NrdR
Brevi_962_8.fa_01219	CDS	2211	helD	3.6.4.12	COG3973	DNA helicase IV
Brevi_962_8.fa_01220	CDS	792	speE_1	2.5.1.16		Polyamine aminopropyltransferase
Brevi_962_8.fa_01221	CDS	1206				hypothetical protein
Brevi_962_8.fa_01222	CDS	1392	hrdB		COG0568	RNA polymerase principal sigma factor HrdB
Brevi_962_8.fa_01223	CDS	840		3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase
Brevi_962_8.fa_01224	CDS	2112	gyrB_3	5.99.1.3	COG0187	DNA gyrase subunit B
Brevi_962_8.fa_01225	CDS	894	htpX_1	3.4.24.-		Protease HtpX
Brevi_962_8.fa_01226	CDS	363	blaI_1		COG3682	Transcriptional regulator BlaI
Brevi_962_8.fa_01227	CDS	1572	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
Brevi_962_8.fa_01228	CDS	1023	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
Brevi_962_8.fa_01229	CDS	3444	cydD		COG4988	ATP-binding/permease protein CydD
Brevi_962_8.fa_01230	CDS	1074				putative protein
Brevi_962_8.fa_01231	CDS	1071	hemH	4.99.1.1	COG0276	Ferrochelatase
Brevi_962_8.fa_01232	CDS	228				hypothetical protein
Brevi_962_8.fa_01233	CDS	300				hypothetical protein
Brevi_962_8.fa_01234	CDS	456				hypothetical protein
Brevi_962_8.fa_01235	CDS	474	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
Brevi_962_8.fa_01236	CDS	864				hypothetical protein
Brevi_962_8.fa_01237	CDS	375				hypothetical protein
Brevi_962_8.fa_01238	CDS	666	trkA_1		COG0569	Trk system potassium uptake protein TrkA
Brevi_962_8.fa_01239	CDS	672	trkA_2		COG0569	Trk system potassium uptake protein TrkA
Brevi_962_8.fa_01240	CDS	2016				hypothetical protein
Brevi_962_8.fa_01241	CDS	1314	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
Brevi_962_8.fa_01242	CDS	192				hypothetical protein
Brevi_962_8.fa_01243	CDS	2685	acnA_1	4.2.1.3	COG1048	Aconitate hydratase A
Brevi_962_8.fa_01244	CDS	1941	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
Brevi_962_8.fa_01245	CDS	1176	rnd	3.1.13.5	COG0349	Ribonuclease D
Brevi_962_8.fa_01246	CDS	624				hypothetical protein
Brevi_962_8.fa_01247	CDS	1047	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
Brevi_962_8.fa_01248	CDS	1404	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
Brevi_962_8.fa_01249	CDS	711			COG3253	putative protein/MSMEI_2713
Brevi_962_8.fa_01250	CDS	213				hypothetical protein
Brevi_962_8.fa_01251	CDS	474	ohrR_1			Organic hydroperoxide resistance transcriptional regulator
Brevi_962_8.fa_01252	CDS	519				hypothetical protein
Brevi_962_8.fa_01253	CDS	426	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
Brevi_962_8.fa_01254	CDS	1200				hypothetical protein
Brevi_962_8.fa_01255	CDS	2715	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
Brevi_962_8.fa_01256	CDS	870				hypothetical protein
Brevi_962_8.fa_01257	CDS	648				hypothetical protein
Brevi_962_8.fa_01258	CDS	552				hypothetical protein
Brevi_962_8.fa_01259	CDS	816				hypothetical protein
Brevi_962_8.fa_01260	CDS	1272				hypothetical protein
Brevi_962_8.fa_01261	CDS	1767	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
Brevi_962_8.fa_01262	CDS	729	recO		COG1381	DNA repair protein RecO
Brevi_962_8.fa_01263	CDS	777		2.5.1.88	COG0020	Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)
Brevi_962_8.fa_01264	CDS	1821	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
Brevi_962_8.fa_01265	CDS	1380	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
Brevi_962_8.fa_01266	CDS	1260				hypothetical protein
Brevi_962_8.fa_01267	CDS	1392		2.6.1.-	COG0161	putative aminotransferase
Brevi_962_8.fa_01268	CDS	486	asnC		COG1522	Regulatory protein AsnC
Brevi_962_8.fa_01269	CDS	1329	doeA	3.5.4.44	COG0006	Ectoine hydrolase
Brevi_962_8.fa_01270	CDS	1389				hypothetical protein
Brevi_962_8.fa_01271	CDS	549	sutR_2		COG1396	HTH-type transcriptional regulator SutR
Brevi_962_8.fa_01272	CDS	1653	yheS_3		COG0488	putative ABC transporter ATP-binding protein YheS
Brevi_962_8.fa_01273	CDS	1191	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
Brevi_962_8.fa_01274	CDS	1308	dgt_1		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
Brevi_962_8.fa_01275	CDS	2151	dnaG	2.7.7.-	COG0358	DNA primase
Brevi_962_8.fa_01276	CDS	666				hypothetical protein
Brevi_962_8.fa_01277	CDS	1782	bmr3_3			Multidrug resistance protein 3
Brevi_962_8.fa_01278	CDS	966	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
Brevi_962_8.fa_01279	CDS	606				hypothetical protein
Brevi_962_8.fa_01280	CDS	1428	gap2_1	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
Brevi_962_8.fa_01281	CDS	1041	yhjD		COG1295	Inner membrane protein YhjD
Brevi_962_8.fa_01282	CDS	747	dedA		COG0586	Protein DedA
Brevi_962_8.fa_01283	CDS	1038	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
Brevi_962_8.fa_01284	CDS	1809		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
Brevi_962_8.fa_01285	CDS	2925	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
Brevi_962_8.fa_01286	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
Brevi_962_8.fa_01287	CDS	696				hypothetical protein
Brevi_962_8.fa_01288	CDS	1308	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
Brevi_962_8.fa_01289	CDS	876				DegV domain-containing protein
Brevi_962_8.fa_01290	CDS	909	comEA		COG1555	ComE operon protein 1
Brevi_962_8.fa_01291	CDS	2265	comEC		COG0658	ComE operon protein 3
Brevi_962_8.fa_01292	CDS	984				hypothetical protein
Brevi_962_8.fa_01293	CDS	270	rpsT		COG0268	30S ribosomal protein S20
Brevi_962_8.fa_01294	CDS	579				hypothetical protein
Brevi_962_8.fa_01295	CDS	768				hypothetical protein
Brevi_962_8.fa_01296	CDS	1872	lepA	3.6.5.-	COG0481	Elongation factor 4
Brevi_962_8.fa_01297	CDS	1233	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
Brevi_962_8.fa_01298	CDS	765				hypothetical protein
Brevi_962_8.fa_01299	CDS	858				hypothetical protein
Brevi_962_8.fa_01300	CDS	1071	hrcA		COG1420	Heat-inducible transcription repressor HrcA
Brevi_962_8.fa_01301	CDS	1119	dnaJ2		COG0484	Chaperone protein DnaJ 2
Brevi_962_8.fa_01302	CDS	747	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
Brevi_962_8.fa_01303	CDS	1053			COG1702	PhoH-like protein
Brevi_962_8.fa_01304	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
Brevi_962_8.fa_01305	CDS	1254				hypothetical protein
Brevi_962_8.fa_01306	CDS	936	era_2		COG1159	GTPase Era
Brevi_962_8.fa_01307	CDS	1035	zapE		COG1485	Cell division protein ZapE
Brevi_962_8.fa_01308	CDS	477				hypothetical protein
Brevi_962_8.fa_01309	tRNA	74				tRNA-Gly(gcc)
Brevi_962_8.fa_01310	tRNA	72				tRNA-Cys(gca)
Brevi_962_8.fa_01311	tRNA	73				tRNA-Val(cac)
Brevi_962_8.fa_01312	tRNA	73				tRNA-Val(gac)
Brevi_962_8.fa_01313	CDS	1305				hypothetical protein
Brevi_962_8.fa_01314	CDS	2007	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
Brevi_962_8.fa_01315	CDS	600		2.7.7.53	COG0537	AP-4-A phosphorylase
Brevi_962_8.fa_01316	CDS	2040	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
Brevi_962_8.fa_01317	CDS	480	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
Brevi_962_8.fa_01318	CDS	753			COG0217	putative transcriptional regulatory protein
Brevi_962_8.fa_01319	CDS	597	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Brevi_962_8.fa_01320	CDS	621	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
Brevi_962_8.fa_01321	CDS	1083	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
Brevi_962_8.fa_01322	CDS	606				hypothetical protein
Brevi_962_8.fa_01323	CDS	2340	secD		COG0342	Protein translocase subunit SecD
Brevi_962_8.fa_01324	CDS	1017	secF		COG0341	Protein translocase subunit SecF
Brevi_962_8.fa_01325	CDS	2301	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
Brevi_962_8.fa_01326	CDS	561				hypothetical protein
Brevi_962_8.fa_01327	CDS	1353				putative protein/MSMEI_2664
Brevi_962_8.fa_01328	CDS	645		3.-.-.-		putative protein
Brevi_962_8.fa_01329	CDS	1335	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Brevi_962_8.fa_01330	CDS	375	kmtR		COG0640	HTH-type transcriptional regulator KmtR
Brevi_962_8.fa_01331	CDS	1785	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
Brevi_962_8.fa_01332	CDS	1536			COG2256	putative AAA domain-containing protein
Brevi_962_8.fa_01333	CDS	1695	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
Brevi_962_8.fa_01334	CDS	450	nudF_1	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
Brevi_962_8.fa_01335	CDS	912	ybhF_1		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
Brevi_962_8.fa_01336	CDS	1038				hypothetical protein
Brevi_962_8.fa_01337	CDS	600	rpsD			30S ribosomal protein S4
Brevi_962_8.fa_01338	CDS	2655	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
Brevi_962_8.fa_01339	CDS	477		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
Brevi_962_8.fa_01340	CDS	1143	mltG	4.2.2.-		Endolytic murein transglycosylase
Brevi_962_8.fa_01341	CDS	918	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
Brevi_962_8.fa_01342	CDS	771				hypothetical protein
Brevi_962_8.fa_01343	CDS	1059	aroC	4.2.3.5	COG0082	Chorismate synthase
Brevi_962_8.fa_01344	CDS	624	aroK_1	2.7.1.71	COG0703	Shikimate kinase
Brevi_962_8.fa_01345	CDS	1116	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
Brevi_962_8.fa_01346	CDS	621	efp		COG0231	Elongation factor P
Brevi_962_8.fa_01347	CDS	366	nusB		COG0781	Transcription antitermination protein NusB
Brevi_962_8.fa_01348	CDS	552	pyrR			Bifunctional protein pyrR
Brevi_962_8.fa_01349	CDS	981	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
Brevi_962_8.fa_01350	CDS	1320	pyrC	3.5.2.3	COG0044	Dihydroorotase
Brevi_962_8.fa_01351	CDS	495				hypothetical protein
Brevi_962_8.fa_01352	CDS	1152	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
Brevi_962_8.fa_01353	CDS	3276	carB_2	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
Brevi_962_8.fa_01354	CDS	858	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
Brevi_962_8.fa_01355	CDS	312				hypothetical protein
Brevi_962_8.fa_01356	CDS	564	gmk	2.7.4.8	COG0194	Guanylate kinase
Brevi_962_8.fa_01357	CDS	333	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
Brevi_962_8.fa_01358	CDS	1248	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Brevi_962_8.fa_01359	CDS	1221	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
Brevi_962_8.fa_01360	CDS	2091	priA	3.6.4.-	COG1198	putative primosomal protein N'
Brevi_962_8.fa_01361	CDS	960	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Brevi_962_8.fa_01362	CDS	1479		2.1.1.-	COG0144	Putative methyltransferase
Brevi_962_8.fa_01363	CDS	663	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
Brevi_962_8.fa_01364	CDS	666				hypothetical protein
Brevi_962_8.fa_01365	CDS	264	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
