locus_tag	ftype	length_bp	gene	EC_number	COG	product
ADMANBBD_00741	CDS	3021	infB		COG0532	Translation initiation factor IF-2
ADMANBBD_00742	CDS	429	rbfA			Ribosome-binding factor A
ADMANBBD_00743	CDS	918				hypothetical protein
ADMANBBD_00744	CDS	1011	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
ADMANBBD_00745	CDS	651				hypothetical protein
ADMANBBD_00746	CDS	939	ribF			Riboflavin biosynthesis protein RibF
ADMANBBD_00747	CDS	270	rpsO		COG0184	30S ribosomal protein S15
ADMANBBD_00748	CDS	2220	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
ADMANBBD_00749	CDS	1257		3.4.24.-	COG0612	putative zinc protease
ADMANBBD_00750	CDS	618	betI_2			HTH-type transcriptional regulator BetI
ADMANBBD_00751	CDS	1173	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
ADMANBBD_00752	CDS	1659	aruI_2	4.1.1.75	COG0028	putative 2-ketoarginine decarboxylase AruI
ADMANBBD_00753	CDS	627	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
ADMANBBD_00754	CDS	546	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
ADMANBBD_00755	CDS	750	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
ADMANBBD_00756	CDS	459				hypothetical protein
ADMANBBD_00757	CDS	417				hypothetical protein
ADMANBBD_00758	CDS	453				hypothetical protein
ADMANBBD_00759	CDS	1308				hypothetical protein
ADMANBBD_00760	CDS	885			COG2321	putative protein
ADMANBBD_00761	CDS	1968		1.-.-.-		NADH oxidase
ADMANBBD_00762	CDS	705	kstR2_1			HTH-type transcriptional repressor KstR2
ADMANBBD_00763	CDS	924	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
ADMANBBD_00764	CDS	1689	rnj	3.1.-.-	COG0595	Ribonuclease J
ADMANBBD_00765	CDS	1950	lutP_1		COG1620	L-lactate permease
ADMANBBD_00766	CDS	1605	aceB_2	2.3.3.9		Malate synthase
ADMANBBD_00767	CDS	633		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
ADMANBBD_00768	CDS	879		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
ADMANBBD_00769	CDS	1131		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
ADMANBBD_00770	CDS	1485	lutA_2		COG0247	Lactate utilization protein A
ADMANBBD_00771	CDS	462				Universal stress protein
ADMANBBD_00772	CDS	1509	citN_2		COG2851	Citrate transporter
ADMANBBD_00773	CDS	1704	dcuS_1	2.7.13.3	COG3290	Sensor histidine kinase DcuS
ADMANBBD_00774	CDS	657	citT_1		COG4565	Transcriptional regulatory protein CitT
ADMANBBD_00775	CDS	699				hypothetical protein
ADMANBBD_00776	CDS	231				hypothetical protein
ADMANBBD_00777	CDS	630				hypothetical protein
ADMANBBD_00778	CDS	378				hypothetical protein
ADMANBBD_00779	CDS	303				hypothetical protein
ADMANBBD_00780	CDS	1311				putative multidrug-efflux transporter
ADMANBBD_00781	CDS	552				hypothetical protein
ADMANBBD_00782	CDS	2778	ftsK		COG1674	DNA translocase FtsK
ADMANBBD_00783	CDS	705	pgsA2	2.7.8.5	COG0558	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
ADMANBBD_00784	CDS	576	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
ADMANBBD_00785	CDS	330	clgR_1			Transcriptional regulator ClgR
ADMANBBD_00786	CDS	228				hypothetical protein
ADMANBBD_00787	CDS	1113	recA		COG0468	Protein RecA
ADMANBBD_00788	CDS	696	recX		COG2137	Regulatory protein RecX
ADMANBBD_00789	CDS	1497	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
ADMANBBD_00790	CDS	690				hypothetical protein
ADMANBBD_00791	CDS	927	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
ADMANBBD_00792	CDS	990	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
ADMANBBD_00793	CDS	615	rsmC_2	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
ADMANBBD_00794	CDS	1443	hflX		COG2262	GTPase HflX
ADMANBBD_00795	CDS	1968	dinG	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
ADMANBBD_00796	CDS	756	lexA	3.4.21.88	COG1974	LexA repressor
ADMANBBD_00797	CDS	333				hypothetical protein
ADMANBBD_00798	CDS	1110	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
ADMANBBD_00799	CDS	597	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
ADMANBBD_00800	CDS	603				hypothetical protein
ADMANBBD_00801	CDS	630	hisH	2.4.2.-		Imidazole glycerol phosphate synthase subunit HisH
ADMANBBD_00802	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
ADMANBBD_00803	CDS	765				hypothetical protein
ADMANBBD_00804	CDS	1347	abgB_2	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
ADMANBBD_00805	CDS	1638	abgT_2		COG2978	p-aminobenzoyl-glutamate transport protein
ADMANBBD_00806	CDS	963				hypothetical protein
ADMANBBD_00807	CDS	654				putative HTH-type transcriptional regulator
ADMANBBD_00808	CDS	3423	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
ADMANBBD_00809	CDS	372				hypothetical protein
ADMANBBD_00810	CDS	690	infC		COG0290	Translation initiation factor IF-3
ADMANBBD_00811	CDS	207	rpmI		COG0291	50S ribosomal protein L35
ADMANBBD_00812	CDS	390	rplT		COG0292	50S ribosomal protein L20
ADMANBBD_00813	CDS	891	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
ADMANBBD_00814	CDS	270				hypothetical protein
ADMANBBD_00815	CDS	258				hypothetical protein
ADMANBBD_00816	CDS	690				hypothetical protein
ADMANBBD_00817	CDS	351				hypothetical protein
ADMANBBD_00818	CDS	1629	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
ADMANBBD_00819	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
ADMANBBD_00820	CDS	2586	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
ADMANBBD_00821	CDS	882	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
ADMANBBD_00822	CDS	2535	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
ADMANBBD_00823	CDS	855	ilvE_2	2.6.1.42	COG0115	putative branched-chain-amino-acid aminotransferase
ADMANBBD_00824	CDS	828				hypothetical protein
ADMANBBD_00825	CDS	369				hypothetical protein
ADMANBBD_00826	CDS	276				hypothetical protein
ADMANBBD_00827	CDS	213				hypothetical protein
ADMANBBD_00828	CDS	348				hypothetical protein
ADMANBBD_00829	CDS	234				hypothetical protein
ADMANBBD_00830	CDS	567				hypothetical protein
ADMANBBD_00831	CDS	696				hypothetical protein
ADMANBBD_00832	CDS	711				hypothetical protein
ADMANBBD_00833	CDS	978				hypothetical protein
ADMANBBD_00834	CDS	1395				hypothetical protein
ADMANBBD_00835	CDS	834				hypothetical protein
ADMANBBD_00836	CDS	342				hypothetical protein
ADMANBBD_00837	CDS	96				hypothetical protein
ADMANBBD_00838	CDS	693	ygeA	5.-.-.-	COG1794	Putative racemase YgeA
ADMANBBD_00839	CDS	987	cynR			HTH-type transcriptional regulator CynR
ADMANBBD_00840	CDS	537				hypothetical protein
ADMANBBD_00841	CDS	1542	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
ADMANBBD_00842	CDS	1281	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
ADMANBBD_00843	CDS	234				hypothetical protein
ADMANBBD_00844	CDS	1185				hypothetical protein
ADMANBBD_00845	CDS	2016			COG0661	putative protein
ADMANBBD_00846	CDS	120				hypothetical protein
ADMANBBD_00847	CDS	738				hypothetical protein
ADMANBBD_00848	CDS	645				hypothetical protein
ADMANBBD_00849	CDS	1359	entS_1			Enterobactin exporter EntS
ADMANBBD_00850	CDS	3126				hypothetical protein
ADMANBBD_00851	CDS	798			COG4279	putative protein
ADMANBBD_00852	CDS	219				hypothetical protein
ADMANBBD_00853	CDS	939			COG0664	putative NTE family protein
ADMANBBD_00854	CDS	2064				hypothetical protein
ADMANBBD_00855	CDS	360				hypothetical protein
ADMANBBD_00856	CDS	576				hypothetical protein
ADMANBBD_00857	CDS	2358				hypothetical protein
ADMANBBD_00858	CDS	1911				hypothetical protein
ADMANBBD_00859	CDS	2883				hypothetical protein
ADMANBBD_00860	CDS	3399	addA_1	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
ADMANBBD_00861	CDS	204				hypothetical protein
ADMANBBD_00862	CDS	1320				hypothetical protein
ADMANBBD_00863	CDS	684				hypothetical protein
ADMANBBD_00864	CDS	2703	addA_2	3.1.-.-		ATP-dependent helicase/nuclease subunit A
ADMANBBD_00865	CDS	645				hypothetical protein
ADMANBBD_00866	CDS	687	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
ADMANBBD_00867	CDS	789	lgoT_1			putative L-galactonate transporter
ADMANBBD_00868	CDS	309			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
ADMANBBD_00869	CDS	1158			COG1680	putative protein
ADMANBBD_00870	CDS	531	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
ADMANBBD_00871	CDS	906				hypothetical protein
ADMANBBD_00872	CDS	1371	tig	5.2.1.8	COG0544	Trigger factor
ADMANBBD_00873	CDS	612	clpP1_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
ADMANBBD_00874	CDS	651	clpP2_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
ADMANBBD_00875	CDS	1293	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
ADMANBBD_00876	CDS	1290	entS_2		COG0477	Enterobactin exporter EntS
ADMANBBD_00877	CDS	690				hypothetical protein
ADMANBBD_00878	CDS	2646	valS	6.1.1.9	COG0525	Valine--tRNA ligase
ADMANBBD_00879	CDS	1149	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
ADMANBBD_00880	CDS	756		1.-.-.-	COG4221	putative oxidoreductase
ADMANBBD_00881	CDS	3267	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
ADMANBBD_00882	CDS	1389	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
ADMANBBD_00883	CDS	366				hypothetical protein
ADMANBBD_00884	CDS	414	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
ADMANBBD_00885	CDS	651				hypothetical protein
ADMANBBD_00886	CDS	3231	rne	3.1.26.12	COG1530	Ribonuclease E
ADMANBBD_00887	CDS	870				hypothetical protein
ADMANBBD_00888	CDS	1533	alsT_2		COG1115	Amino-acid carrier protein AlsT
ADMANBBD_00889	CDS	360	tyrA_1		COG0287	T-protein
ADMANBBD_00890	CDS	390	rplU		COG0261	50S ribosomal protein L21
ADMANBBD_00891	CDS	252	rpmA		COG0211	50S ribosomal protein L27
ADMANBBD_00892	CDS	1563	obg	3.6.5.-	COG0536	GTPase Obg
ADMANBBD_00893	CDS	1167	proB	2.7.2.11	COG0263	Glutamate 5-kinase
ADMANBBD_00894	CDS	1290	proA_2	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
ADMANBBD_00895	CDS	165				hypothetical protein
ADMANBBD_00896	CDS	576	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
ADMANBBD_00897	CDS	1404				hypothetical protein
ADMANBBD_00898	CDS	390	rsfS		COG0799	Ribosomal silencing factor RsfS
ADMANBBD_00899	CDS	597	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
ADMANBBD_00900	CDS	1131	aceC	2.4.1.252		GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
ADMANBBD_00901	CDS	3075	mrpA_1		COG1009	Na(+)/H(+) antiporter subunit A
ADMANBBD_00902	CDS	333	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
ADMANBBD_00903	CDS	1518	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
ADMANBBD_00904	CDS	399				hypothetical protein
ADMANBBD_00905	CDS	261				hypothetical protein
ADMANBBD_00906	CDS	402				hypothetical protein
ADMANBBD_00907	CDS	723	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
ADMANBBD_00908	CDS	1209	andAa	1.18.1.3		Anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase component
ADMANBBD_00909	tRNA	74				tRNA-Ala(cgc)
ADMANBBD_00910	CDS	384				hypothetical protein
ADMANBBD_00911	CDS	1365	bglA	3.2.1.21		Beta-glucosidase
ADMANBBD_00912	CDS	1269				hypothetical protein
ADMANBBD_00913	CDS	552				hypothetical protein
ADMANBBD_00914	CDS	1497	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
ADMANBBD_00915	CDS	912	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
ADMANBBD_00916	CDS	891	betI_3			HTH-type transcriptional regulator BetI
ADMANBBD_00917	CDS	1374	ddc_1	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
ADMANBBD_00918	CDS	672				hypothetical protein
ADMANBBD_00919	CDS	1452	norG		COG1167	HTH-type transcriptional regulator NorG
ADMANBBD_00920	CDS	792			COG0325	Pyridoxal phosphate homeostasis protein
ADMANBBD_00921	CDS	969				hypothetical protein
ADMANBBD_00922	CDS	1491	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
ADMANBBD_00923	CDS	582	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
ADMANBBD_00924	CDS	375				hypothetical protein
ADMANBBD_00925	CDS	582	hin_2		COG1961	DNA-invertase hin
ADMANBBD_00926	CDS	1221				hypothetical protein
ADMANBBD_00927	CDS	615				hypothetical protein
ADMANBBD_00928	CDS	795				hypothetical protein
ADMANBBD_00929	CDS	582	hin_3		COG1961	DNA-invertase hin
ADMANBBD_00930	CDS	1170				hypothetical protein
ADMANBBD_00931	CDS	357				hypothetical protein
ADMANBBD_00932	CDS	615				HTH-type transcriptional repressor
ADMANBBD_00933	CDS	777	ucpA_1	1.-.-.-		Oxidoreductase UcpA
ADMANBBD_00934	CDS	402				hypothetical protein
ADMANBBD_00935	CDS	426				hypothetical protein
ADMANBBD_00936	CDS	324				hypothetical protein
ADMANBBD_00937	CDS	333				hypothetical protein
ADMANBBD_00938	CDS	297				hypothetical protein
ADMANBBD_00939	CDS	1170	mepM_3	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
ADMANBBD_00940	CDS	681				hypothetical protein
ADMANBBD_00941	CDS	480				hypothetical protein
ADMANBBD_00942	CDS	1089				hypothetical protein
ADMANBBD_00943	CDS	843				hypothetical protein
ADMANBBD_00944	CDS	420				hypothetical protein
ADMANBBD_00945	CDS	1608	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
ADMANBBD_00946	CDS	1521	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
ADMANBBD_00947	CDS	939	sugB		COG0395	Trehalose transport system permease protein SugB
ADMANBBD_00948	CDS	846	sugA		COG1175	Trehalose transport system permease protein SugA
ADMANBBD_00949	CDS	1359	eltP			Erythritol/L-threitol-binding protein
ADMANBBD_00950	CDS	990	sorC		COG2390	Sorbitol operon regulator
ADMANBBD_00951	CDS	1587	xylB	2.7.1.17	COG1070	Xylulose kinase
ADMANBBD_00952	CDS	1098	sugC_1	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
ADMANBBD_00953	CDS	1128		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
ADMANBBD_00954	CDS	588	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
ADMANBBD_00955	CDS	1080	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
ADMANBBD_00956	CDS	585				hypothetical protein
ADMANBBD_00957	CDS	939	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
ADMANBBD_00958	CDS	2337				hypothetical protein
ADMANBBD_00959	CDS	1350				hypothetical protein
ADMANBBD_00960	CDS	846	hmuV	3.6.3.-		Hemin import ATP-binding protein HmuV
ADMANBBD_00961	CDS	1167	hmuU		COG0609	Hemin transport system permease protein HmuU
ADMANBBD_00962	CDS	1281	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
ADMANBBD_00963	CDS	2769				hypothetical protein
ADMANBBD_00964	CDS	639	hmuO	1.14.14.18		Heme oxygenase
ADMANBBD_00965	CDS	549	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
ADMANBBD_00966	CDS	756			COG1214	putative protein
ADMANBBD_00967	CDS	663	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
ADMANBBD_00968	CDS	1320	alr	5.1.1.1	COG0787	Alanine racemase
ADMANBBD_00969	CDS	1614	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
ADMANBBD_00970	CDS	1320	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
ADMANBBD_00971	CDS	858				hypothetical protein
ADMANBBD_00972	CDS	1209	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
ADMANBBD_00973	CDS	414				hypothetical protein
ADMANBBD_00974	CDS	1131			COG0614	putative protein
ADMANBBD_00975	CDS	1029			COG0609	putative ABC transporter permease protein
ADMANBBD_00976	CDS	807			COG1120	putative ABC transporter ATP-binding protein
ADMANBBD_00977	CDS	423	acpS	2.7.8.7		Holo-[acyl-carrier-protein] synthase
ADMANBBD_00978	CDS	1806	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
ADMANBBD_00979	CDS	1161	coaA	2.7.1.33	COG1072	Pantothenate kinase
ADMANBBD_00980	CDS	1863	msbA_1	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
ADMANBBD_00981	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
ADMANBBD_00982	CDS	516	rpsI		COG0103	30S ribosomal protein S9
ADMANBBD_00983	CDS	444	rplM		COG0102	50S ribosomal protein L13
ADMANBBD_00984	CDS	2553				hypothetical protein
ADMANBBD_00985	CDS	2142				hypothetical protein
ADMANBBD_00986	CDS	2652	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
ADMANBBD_00987	CDS	855	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
ADMANBBD_00988	CDS	639				hypothetical protein
ADMANBBD_00989	CDS	1143	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
ADMANBBD_00990	CDS	564	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
ADMANBBD_00991	CDS	639	bioN		COG0619	Energy-coupling factor transporter transmembrane protein BioN
ADMANBBD_00992	CDS	738	bioM	3.6.3.-	COG1122	Biotin transport ATP-binding protein BioM
ADMANBBD_00993	CDS	717	bioY		COG1268	Biotin transporter BioY
ADMANBBD_00994	CDS	1557	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
ADMANBBD_00995	CDS	438				putative protein
ADMANBBD_00996	CDS	966				hypothetical protein
ADMANBBD_00997	CDS	1134		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
ADMANBBD_00998	CDS	903	gltC_4			HTH-type transcriptional regulator GltC
ADMANBBD_00999	CDS	801				hypothetical protein
ADMANBBD_01000	CDS	1521				hypothetical protein
ADMANBBD_01001	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
ADMANBBD_01002	CDS	939	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
ADMANBBD_01003	CDS	1284	nadA	2.5.1.72	COG0379	Quinolinate synthase A
ADMANBBD_01004	CDS	1704	nadB	1.4.3.16	COG0029	L-aspartate oxidase
ADMANBBD_01005	CDS	924	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
ADMANBBD_01006	CDS	1215	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
ADMANBBD_01007	CDS	1371				hypothetical protein
ADMANBBD_01008	CDS	1998	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ADMANBBD_01009	CDS	1260	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
ADMANBBD_01010	CDS	1143	sacA	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
ADMANBBD_01011	CDS	1884	ykvP		COG1388	Spore protein YkvP
ADMANBBD_01012	CDS	1917	pglF_1	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
ADMANBBD_01013	CDS	1038	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
ADMANBBD_01014	CDS	1362				hypothetical protein
ADMANBBD_01015	CDS	1746	kanE	2.4.1.301		Alpha-D-kanosaminyltransferase
ADMANBBD_01016	CDS	882	tagG_1		COG1682	Teichoic acid translocation permease protein TagG
ADMANBBD_01017	CDS	1308	tagH_1	3.6.3.40	COG1134	Teichoic acids export ATP-binding protein TagH
ADMANBBD_01018	CDS	900				hypothetical protein
ADMANBBD_01019	CDS	2082	epsH_1	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
ADMANBBD_01020	CDS	2073				hypothetical protein
ADMANBBD_01021	CDS	1053	gshAB			Glutathione biosynthesis bifunctional protein GshAB
ADMANBBD_01022	CDS	429				hypothetical protein
ADMANBBD_01023	CDS	627				hypothetical protein
ADMANBBD_01024	CDS	492				hypothetical protein
ADMANBBD_01025	CDS	384				hypothetical protein
ADMANBBD_01026	CDS	156				hypothetical protein
ADMANBBD_01027	CDS	474	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
ADMANBBD_01028	CDS	978				hypothetical protein
ADMANBBD_01029	CDS	765	baeB	3.-.-.-	COG0491	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
ADMANBBD_01030	CDS	393				hypothetical protein
ADMANBBD_01031	CDS	678	crp			CRP-like cAMP-activated global transcriptional regulator
ADMANBBD_01032	CDS	741	pdg			Ultraviolet N-glycosylase/AP lyase
ADMANBBD_01033	CDS	774	nudL	3.6.1.-		putative Nudix hydrolase NudL
ADMANBBD_01034	CDS	1476				hypothetical protein
ADMANBBD_01035	CDS	855	drrB_2			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
ADMANBBD_01036	CDS	966	drrA_2	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
ADMANBBD_01037	CDS	1023				hypothetical protein
ADMANBBD_01038	CDS	408				hypothetical protein
ADMANBBD_01039	CDS	1935	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ADMANBBD_01040	CDS	2958				hypothetical protein
ADMANBBD_01041	CDS	1008				putative protein
ADMANBBD_01042	CDS	1170			COG4962	Putative conjugal transfer protein
ADMANBBD_01043	CDS	678				hypothetical protein
ADMANBBD_01044	CDS	591				hypothetical protein
ADMANBBD_01045	CDS	603	ydaF_2	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
ADMANBBD_01046	CDS	318				hypothetical protein
ADMANBBD_01047	CDS	426				hypothetical protein
ADMANBBD_01048	CDS	318				hypothetical protein
ADMANBBD_01049	CDS	2277	cshE	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshE
ADMANBBD_01050	CDS	1704	prmC_2	2.1.1.297	COG2890	Release factor glutamine methyltransferase
ADMANBBD_01051	CDS	2856	topA	5.99.1.2	COG0550	DNA topoisomerase 1
ADMANBBD_01052	CDS	576				hypothetical protein
ADMANBBD_01053	CDS	1410				hypothetical protein
ADMANBBD_01054	CDS	450				hypothetical protein
ADMANBBD_01055	CDS	186				hypothetical protein
ADMANBBD_01056	CDS	474				hypothetical protein
ADMANBBD_01057	CDS	726				hypothetical protein
ADMANBBD_01058	CDS	1275	tetA_1			Tetracycline resistance protein, class C
ADMANBBD_01059	CDS	879	lipV	3.1.1.1		Lipase LipV
ADMANBBD_01060	CDS	429				hypothetical protein
ADMANBBD_01061	CDS	1644	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
ADMANBBD_01062	CDS	768	ykoC_1			Putative HMP/thiamine permease protein YkoC
ADMANBBD_01063	CDS	747				hypothetical protein
ADMANBBD_01064	CDS	594	yfiR_1			putative HTH-type transcriptional regulator YfiR
ADMANBBD_01065	CDS	684				hypothetical protein
ADMANBBD_01066	CDS	1005	dprA_2		COG0758	Putative DNA processing protein DprA
ADMANBBD_01067	CDS	297				hypothetical protein
ADMANBBD_01068	CDS	318				hypothetical protein
ADMANBBD_01069	CDS	1599	glpD1	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 1
ADMANBBD_01070	CDS	630				hypothetical protein
ADMANBBD_01071	CDS	1464	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
ADMANBBD_01072	CDS	843		3.1.1.99		6-deoxy-6-sulfogluconolactonase
ADMANBBD_01073	CDS	663	kstR2_2			HTH-type transcriptional repressor KstR2
ADMANBBD_01074	CDS	1296	paaK	6.2.1.30		Phenylacetate-coenzyme A ligase
ADMANBBD_01075	CDS	504	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
ADMANBBD_01076	CDS	978	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
ADMANBBD_01077	CDS	327	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
ADMANBBD_01078	CDS	969	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
ADMANBBD_01079	CDS	549	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
ADMANBBD_01080	CDS	1155	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
ADMANBBD_01081	CDS	1167	pcaF	2.3.1.174		Beta-ketoadipyl-CoA thiolase
ADMANBBD_01082	CDS	828	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
ADMANBBD_01083	CDS	897	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
ADMANBBD_01084	CDS	777	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
ADMANBBD_01085	CDS	594	ydhK			putative protein YdhK
ADMANBBD_01086	CDS	486				hypothetical protein
ADMANBBD_01087	CDS	804	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
ADMANBBD_01088	CDS	687				hypothetical protein
ADMANBBD_01089	CDS	171				hypothetical protein
ADMANBBD_01090	CDS	1371	yhjX_2			putative MFS-type transporter YhjX
ADMANBBD_01091	CDS	786	surA	5.2.1.8		Chaperone SurA
ADMANBBD_01092	CDS	357				hypothetical protein
ADMANBBD_01093	CDS	549	yyaP_3		COG0262	putative protein YyaP
ADMANBBD_01094	CDS	1224	hipO_3	3.5.1.32	COG1473	Hippurate hydrolase
ADMANBBD_01095	CDS	1215	fdhA_2	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
ADMANBBD_01096	CDS	942	hcaR_1			Hca operon transcriptional activator HcaR
