locus_tag	ftype	length_bp	gene	EC_number	COG	product
SEQ_947_12.fa_00644	CDS	198				hypothetical protein
SEQ_947_12.fa_00645	CDS	192				hypothetical protein
SEQ_947_12.fa_00646	CDS	531	nucH	3.1.31.1		Thermonuclease
SEQ_947_12.fa_00647	CDS	864				hypothetical protein
SEQ_947_12.fa_00648	CDS	456				hypothetical protein
SEQ_947_12.fa_00649	CDS	699				hypothetical protein
SEQ_947_12.fa_00650	CDS	1368	yclM	2.7.2.4	COG0527	Aspartokinase 3
SEQ_947_12.fa_00651	CDS	1281	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
SEQ_947_12.fa_00652	CDS	1062	thrC	4.2.3.1	COG0498	Threonine synthase
SEQ_947_12.fa_00653	CDS	921	thrB_1	2.7.1.39	COG0083	Homoserine kinase
SEQ_947_12.fa_00654	CDS	807		3.1.3.-		Putative phosphatase
SEQ_947_12.fa_00655	CDS	315				hypothetical protein
SEQ_947_12.fa_00656	CDS	1446	lysP_1		COG0833	Lysine-specific permease
SEQ_947_12.fa_00657	CDS	1488	katA_1	1.11.1.6	COG0753	Catalase
SEQ_947_12.fa_00658	CDS	249				hypothetical protein
SEQ_947_12.fa_00659	CDS	150	rpmG1		COG0267	50S ribosomal protein L33 1
SEQ_947_12.fa_00660	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
SEQ_947_12.fa_00661	CDS	978	guaC	1.7.1.7		GMP reductase
SEQ_947_12.fa_00662	CDS	1023				hypothetical protein
SEQ_947_12.fa_00663	CDS	624	lexA_1	3.4.21.88	COG1974	LexA repressor
SEQ_947_12.fa_00664	CDS	234				hypothetical protein
SEQ_947_12.fa_00665	CDS	249				hypothetical protein
SEQ_947_12.fa_00666	CDS	1989	tkt	2.2.1.1		Transketolase
SEQ_947_12.fa_00667	CDS	240				hypothetical protein
SEQ_947_12.fa_00668	CDS	183				hypothetical protein
SEQ_947_12.fa_00669	CDS	468				hypothetical protein
SEQ_947_12.fa_00670	CDS	1131	sbcD		COG0420	Nuclease SbcCD subunit D
SEQ_947_12.fa_00671	CDS	3030	sbcC			Nuclease SbcCD subunit C
SEQ_947_12.fa_00672	CDS	351	mscL			Large-conductance mechanosensitive channel
SEQ_947_12.fa_00673	CDS	1644	opuD_3		COG1292	Glycine betaine transporter OpuD
SEQ_947_12.fa_00674	CDS	2706	acnA	4.2.1.3		Aconitate hydratase A
SEQ_947_12.fa_00675	CDS	450		3.1.-.-	COG0824	Putative esterase
SEQ_947_12.fa_00676	CDS	297				putative protein
SEQ_947_12.fa_00677	CDS	606	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
SEQ_947_12.fa_00678	CDS	2001	parE	5.99.1.3		DNA topoisomerase 4 subunit B
SEQ_947_12.fa_00679	CDS	2403	parC	5.99.1.3	COG0188	DNA topoisomerase 4 subunit A
SEQ_947_12.fa_00680	CDS	1446	alsT_1		COG1115	Amino-acid carrier protein AlsT
SEQ_947_12.fa_00681	CDS	855	glcT		COG3711	GlcA/glcB genes antiterminator
SEQ_947_12.fa_00682	CDS	1098	wecH	2.3.1.-		O-acetyltransferase WecH
SEQ_947_12.fa_00683	CDS	1227			COG0628	Putative transport protein
SEQ_947_12.fa_00684	CDS	2526	mprF	2.3.2.3		Phosphatidylglycerol lysyltransferase
SEQ_947_12.fa_00685	CDS	564				hypothetical protein
SEQ_947_12.fa_00686	CDS	999	kdgR		COG1609	HTH-type transcriptional regulator KdgR
SEQ_947_12.fa_00687	CDS	390	rbsD_2	5.4.99.62	COG1869	D-ribose pyranase
SEQ_947_12.fa_00688	CDS	1494	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
SEQ_947_12.fa_00689	CDS	942	rbsC		COG1172	Ribose import permease protein RbsC
SEQ_947_12.fa_00690	CDS	915	rbsB		COG1879	Ribose import binding protein RbsB
SEQ_947_12.fa_00691	CDS	504	msrA1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA 1
SEQ_947_12.fa_00692	CDS	981	msrR		COG1316	Regulatory protein MsrR
SEQ_947_12.fa_00693	CDS	186		5.3.2.-		putative tautomerase.1
SEQ_947_12.fa_00694	CDS	1263	dinB1	2.7.7.7	COG0389	DNA polymerase IV 1
SEQ_947_12.fa_00695	CDS	1092	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
SEQ_947_12.fa_00696	CDS	933	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
SEQ_947_12.fa_00697	CDS	1038	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
SEQ_947_12.fa_00698	CDS	210				hypothetical protein
SEQ_947_12.fa_00699	CDS	1407	pabB_1	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
SEQ_947_12.fa_00700	CDS	597	pabA_1	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
SEQ_947_12.fa_00701	CDS	1017	trpD2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
SEQ_947_12.fa_00702	CDS	783	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
SEQ_947_12.fa_00703	CDS	630	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
SEQ_947_12.fa_00704	CDS	1215	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
SEQ_947_12.fa_00705	CDS	738	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
SEQ_947_12.fa_00706	CDS	660	hchA	3.1.2.-	COG0693	Protein/nucleic acid deglycase 1
SEQ_947_12.fa_00707	CDS	1263	femA_2	2.3.2.17	COG2348	Aminoacyltransferase FemA
SEQ_947_12.fa_00708	CDS	1260	femB	2.3.2.18	COG2348	Aminoacyltransferase FemB
SEQ_947_12.fa_00709	CDS	522				hypothetical protein
SEQ_947_12.fa_00710	CDS	348				hypothetical protein
SEQ_947_12.fa_00711	CDS	1809	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
SEQ_947_12.fa_00712	CDS	651	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
SEQ_947_12.fa_00713	CDS	882	pstB3	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
SEQ_947_12.fa_00714	CDS	912	pstA		COG0581	Phosphate transport system permease protein PstA
SEQ_947_12.fa_00715	CDS	930	pstC1		COG0573	Phosphate transport system permease protein PstC 1
SEQ_947_12.fa_00716	CDS	951	pstS			Phosphate-binding protein PstS
SEQ_947_12.fa_00717	CDS	900	cvfB		COG2996	Conserved virulence factor B
SEQ_947_12.fa_00718	CDS	1602	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
SEQ_947_12.fa_00719	CDS	831	dkgB_1	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
SEQ_947_12.fa_00720	CDS	1203	lysC	2.7.2.4	COG0527	Aspartokinase 2
SEQ_947_12.fa_00721	CDS	990	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
SEQ_947_12.fa_00722	CDS	888	dapA	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
SEQ_947_12.fa_00723	CDS	723	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
SEQ_947_12.fa_00724	CDS	720	dapH	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
SEQ_947_12.fa_00725	CDS	1158	hipO	3.5.1.32	COG1473	Hippurate hydrolase
SEQ_947_12.fa_00726	CDS	1074	alr1_1	5.1.1.1	COG0787	Alanine racemase 1
SEQ_947_12.fa_00727	CDS	1266	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
SEQ_947_12.fa_00728	CDS	201	cspA_1		COG1278	Cold shock protein CspA
SEQ_947_12.fa_00729	CDS	309				hypothetical protein
SEQ_947_12.fa_00730	CDS	270	acyP	3.6.1.7	COG1254	Acylphosphatase
SEQ_947_12.fa_00731	CDS	621				hypothetical protein
SEQ_947_12.fa_00732	CDS	1134				TelA-like protein
SEQ_947_12.fa_00733	CDS	1572			COG1292	Glycine betaine transporter 2
SEQ_947_12.fa_00734	CDS	1344	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
SEQ_947_12.fa_00735	CDS	1890				hypothetical protein
SEQ_947_12.fa_00736	CDS	792	nirQ		COG0714	Denitrification regulatory protein NirQ
SEQ_947_12.fa_00737	CDS	204				hypothetical protein
SEQ_947_12.fa_00738	CDS	813	mhqA_3	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
SEQ_947_12.fa_00739	CDS	201				hypothetical protein
SEQ_947_12.fa_00740	CDS	702				hypothetical protein
SEQ_947_12.fa_00741	CDS	825	natA_1		COG4555	ABC transporter ATP-binding protein NatA
SEQ_947_12.fa_00742	CDS	564	yyaP		COG0262	putative protein YyaP
SEQ_947_12.fa_00743	CDS	1008	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
SEQ_947_12.fa_00744	CDS	1143	iolG_2	1.1.1.18	COG0673	Inositol 2-dehydrogenase
SEQ_947_12.fa_00745	CDS	888	asbF	4.2.1.118		3-dehydroshikimate dehydratase
SEQ_947_12.fa_00746	CDS	867	iolE	4.2.1.44		Inosose dehydratase
SEQ_947_12.fa_00747	CDS	876	rhaS_2			HTH-type transcriptional activator RhaS
SEQ_947_12.fa_00748	CDS	549	sutR_3		COG1396	HTH-type transcriptional regulator SutR
SEQ_947_12.fa_00749	CDS	96				hypothetical protein
SEQ_947_12.fa_00750	CDS	1266	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
SEQ_947_12.fa_00751	CDS	2802	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
SEQ_947_12.fa_00752	CDS	1356	arlS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
SEQ_947_12.fa_00753	CDS	663	arlR_1		COG0745	Response regulator ArlR
SEQ_947_12.fa_00754	CDS	615	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
SEQ_947_12.fa_00755	CDS	1074	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
SEQ_947_12.fa_00756	CDS	510				hypothetical protein
SEQ_947_12.fa_00757	CDS	1479		3.4.21.-		putative CtpA-like serine protease
SEQ_947_12.fa_00758	CDS	222				hypothetical protein
SEQ_947_12.fa_00759	CDS	501	crr			PTS system glucose-specific EIIA component
SEQ_947_12.fa_00760	CDS	429	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
SEQ_947_12.fa_00761	CDS	528	msrA2	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA 2
SEQ_947_12.fa_00762	CDS	840				DegV domain-containing protein
SEQ_947_12.fa_00763	CDS	486	folA	1.5.1.3		Dihydrofolate reductase
SEQ_947_12.fa_00764	CDS	957	thyA	2.1.1.45	COG0207	Thymidylate synthase
SEQ_947_12.fa_00765	CDS	435				hypothetical protein
SEQ_947_12.fa_00766	CDS	1116				hypothetical protein
SEQ_947_12.fa_00767	CDS	258				hypothetical protein
SEQ_947_12.fa_00768	CDS	705	yhhQ		COG1738	Queuosine precursor transporter
SEQ_947_12.fa_00769	CDS	582	ydeN_1	3.-.-.-	COG3545	Putative hydrolase YdeN
SEQ_947_12.fa_00770	CDS	408	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
SEQ_947_12.fa_00771	CDS	882	ypcP	3.1.11.-	COG0258	5'-3' exonuclease
SEQ_947_12.fa_00772	CDS	3441	der_1			GTPase Der
SEQ_947_12.fa_00773	CDS	636				hypothetical protein
SEQ_947_12.fa_00774	CDS	906	rarD		COG2962	Protein RarD
SEQ_947_12.fa_00775	CDS	1134	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
SEQ_947_12.fa_00776	CDS	360	gpsB			Cell cycle protein GpsB
SEQ_947_12.fa_00777	CDS	567				hypothetical protein
SEQ_947_12.fa_00778	CDS	339				hypothetical protein
SEQ_947_12.fa_00779	CDS	627	recU	3.1.22.-		Holliday junction resolvase RecU
SEQ_947_12.fa_00780	CDS	2268	ponA		COG0744	Penicillin-binding protein 1A/1B
SEQ_947_12.fa_00781	CDS	330				hypothetical protein
SEQ_947_12.fa_00782	CDS	660	nth	4.2.99.18	COG0177	Endonuclease III
SEQ_947_12.fa_00783	CDS	687	dnaD		COG3935	DNA replication protein DnaD
SEQ_947_12.fa_00784	CDS	1293	asnS	6.1.1.22		Asparagine--tRNA ligase
SEQ_947_12.fa_00785	CDS	2700	dinG	3.6.4.12	COG0847	putative ATP-dependent helicase DinG 
SEQ_947_12.fa_00786	CDS	972	birA_1	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
SEQ_947_12.fa_00787	CDS	1206	cca	2.7.7.72		CCA-adding enzyme
SEQ_947_12.fa_00788	CDS	1149	bshA_2	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
SEQ_947_12.fa_00789	CDS	321	ypjD		COG1694	putative protein YpjD
SEQ_947_12.fa_00790	CDS	696				hypothetical protein
SEQ_947_12.fa_00791	CDS	603				hypothetical protein
SEQ_947_12.fa_00792	CDS	561				hypothetical protein
SEQ_947_12.fa_00793	CDS	1248	lapB			Lipopolysaccharide assembly protein B
SEQ_947_12.fa_00794	CDS	1299	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
SEQ_947_12.fa_00795	CDS	1068	aroB	4.2.3.4		3-dehydroquinate synthase
SEQ_947_12.fa_00796	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
SEQ_947_12.fa_00797	CDS	450	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
SEQ_947_12.fa_00798	CDS	954	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
SEQ_947_12.fa_00799	CDS	702	menG	2.1.1.163		Demethylmenaquinone methyltransferase
SEQ_947_12.fa_00800	CDS	570	hexs-a	2.5.1.83		Hexaprenyl-diphosphate synthase small subunit ((2E,6E)-farnesyl-diphosphate specific)
SEQ_947_12.fa_00801	CDS	273	hup		COG0776	DNA-binding protein HU
SEQ_947_12.fa_00802	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
SEQ_947_12.fa_00803	CDS	1311	der_2			GTPase Der
SEQ_947_12.fa_00804	CDS	1182	rpsA			30S ribosomal protein S1
SEQ_947_12.fa_00805	CDS	738	cmk	2.7.4.25		Cytidylate kinase
SEQ_947_12.fa_00806	CDS	975	ansB	3.5.1.1		L-asparaginase
SEQ_947_12.fa_00807	CDS	987		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
SEQ_947_12.fa_00808	CDS	1818	ebpS			Elastin-binding protein EbpS
SEQ_947_12.fa_00809	CDS	1380	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
SEQ_947_12.fa_00810	CDS	966				hypothetical protein
SEQ_947_12.fa_00811	CDS	249				Ferredoxin
SEQ_947_12.fa_00812	CDS	546	ribU			Riboflavin transporter RibU
SEQ_947_12.fa_00813	CDS	1779	srrB	2.7.13.3		Sensor protein SrrB
SEQ_947_12.fa_00814	CDS	726	srrA		COG0745	Transcriptional regulatory protein SrrA
SEQ_947_12.fa_00815	CDS	738	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
SEQ_947_12.fa_00816	CDS	549	scpB		COG1386	Segregation and condensation protein B
SEQ_947_12.fa_00817	CDS	735	scpA		COG1354	Segregation and condensation protein A
SEQ_947_12.fa_00818	CDS	507				hypothetical protein
SEQ_947_12.fa_00819	CDS	888	xerD_1			Tyrosine recombinase XerD
SEQ_947_12.fa_00820	CDS	447	fur		COG0735	Ferric uptake regulation protein
SEQ_947_12.fa_00821	CDS	543	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
SEQ_947_12.fa_00822	CDS	915	yhdN_2	1.1.1.-	COG0667	Aldo-keto reductase YhdN
SEQ_947_12.fa_00823	CDS	759		1.-.-.-		putative oxidoreductase
SEQ_947_12.fa_00824	CDS	816	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
SEQ_947_12.fa_00825	CDS	138				hypothetical protein
SEQ_947_12.fa_00826	CDS	921	rnz	3.1.26.11	COG1234	Ribonuclease Z
SEQ_947_12.fa_00827	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
SEQ_947_12.fa_00828	CDS	873	marA			Multiple antibiotic resistance protein MarA
SEQ_947_12.fa_00829	CDS	1650	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
SEQ_947_12.fa_00830	CDS	900	malR		COG1609	HTH-type transcriptional regulator MalR
SEQ_947_12.fa_00831	CDS	1410	gnd	1.1.1.44		6-phosphogluconate dehydrogenase, decarboxylating
SEQ_947_12.fa_00832	CDS	1137	pepT_1	3.4.11.4	COG2195	Peptidase T
SEQ_947_12.fa_00833	CDS	993				hypothetical protein
SEQ_947_12.fa_00834	CDS	438				hypothetical protein
SEQ_947_12.fa_00835	CDS	1269	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
SEQ_947_12.fa_00836	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
SEQ_947_12.fa_00837	CDS	999	bfmBAA	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
SEQ_947_12.fa_00838	CDS	1422	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
SEQ_947_12.fa_00839	CDS	1062	buk2	2.7.2.7	COG3426	Butyrate kinase 2
SEQ_947_12.fa_00840	CDS	897	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
SEQ_947_12.fa_00841	CDS	1680	recN		COG0497	DNA repair protein RecN
SEQ_947_12.fa_00842	CDS	453	argR			Arginine repressor
SEQ_947_12.fa_00843	CDS	882		2.5.1.10		Farnesyl diphosphate synthase
SEQ_947_12.fa_00844	CDS	237	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
SEQ_947_12.fa_00845	CDS	1338	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
SEQ_947_12.fa_00846	CDS	387	nusB			Transcription antitermination protein NusB
SEQ_947_12.fa_00847	CDS	363				putative protein
SEQ_947_12.fa_00848	CDS	1359	cfiB_1	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
SEQ_947_12.fa_00849	CDS	474	accB_1		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
SEQ_947_12.fa_00850	CDS	558	efp			Elongation factor P
SEQ_947_12.fa_00851	CDS	1059	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
SEQ_947_12.fa_00852	CDS	588				hypothetical protein
SEQ_947_12.fa_00853	CDS	219				hypothetical protein
SEQ_947_12.fa_00854	CDS	849	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
SEQ_947_12.fa_00855	CDS	387	yibN		COG0607	putative protein YibN
SEQ_947_12.fa_00856	CDS	1479	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
SEQ_947_12.fa_00857	CDS	1353	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
SEQ_947_12.fa_00858	CDS	1092	gcvT	2.1.2.10		Aminomethyltransferase
SEQ_947_12.fa_00859	CDS	516	aroK	2.7.1.71	COG0703	Shikimate kinase
SEQ_947_12.fa_00860	CDS	198				hypothetical protein
SEQ_947_12.fa_00861	CDS	714				hypothetical protein
SEQ_947_12.fa_00862	CDS	447				hypothetical protein
SEQ_947_12.fa_00863	CDS	327	comGC		COG4537	ComG operon protein 3
SEQ_947_12.fa_00864	CDS	1068				hypothetical protein
SEQ_947_12.fa_00865	CDS	975	comGA		COG2804	ComG operon protein 1
SEQ_947_12.fa_00866	CDS	624		3.-.-.-		putative metallo-hydrolase
SEQ_947_12.fa_00867	CDS	324				hypothetical protein
SEQ_947_12.fa_00868	CDS	987	glcK	2.7.1.2	COG1940	Glucokinase
SEQ_947_12.fa_00869	CDS	201	yqgQ		COG4483	putative protein YqgQ
SEQ_947_12.fa_00870	CDS	1458	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
SEQ_947_12.fa_00871	CDS	540	yqgN		COG0212	putative protein YqgN
SEQ_947_12.fa_00872	CDS	150	rpmG2		COG0267	50S ribosomal protein L33 2
SEQ_947_12.fa_00873	CDS	2052	pbpH		COG0768	Penicillin-binding protein H
SEQ_947_12.fa_00874	CDS	600	sodA	1.15.1.1		Superoxide dismutase [Mn/Fe]
SEQ_947_12.fa_00875	CDS	414	zur		COG0735	Zinc-specific metallo-regulatory protein
SEQ_947_12.fa_00876	CDS	861	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
SEQ_947_12.fa_00877	CDS	774	znuC_1	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
SEQ_947_12.fa_00878	CDS	891	nfo	3.1.21.2		putative endonuclease 4
SEQ_947_12.fa_00879	CDS	1341	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
SEQ_947_12.fa_00880	CDS	1104			COG0327	GTP cyclohydrolase 1 type 2 
SEQ_947_12.fa_00881	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
SEQ_947_12.fa_00882	CDS	1107	sigA		COG0568	RNA polymerase sigma factor SigA
SEQ_947_12.fa_00883	CDS	1785	dnaG	2.7.7.-	COG0358	DNA primase
SEQ_947_12.fa_00884	CDS	825	yqfL_2	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
SEQ_947_12.fa_00885	CDS	534	ccpN		COG0517	Transcriptional repressor CcpN
SEQ_947_12.fa_00886	CDS	1392	glyQS	6.1.1.14		Glycine--tRNA ligase
SEQ_947_12.fa_00887	CDS	759	recO		COG1381	DNA repair protein RecO
SEQ_947_12.fa_00888	CDS	900	era			GTPase Era
SEQ_947_12.fa_00889	CDS	405	cdd	3.5.4.5	COG0295	Cytidine deaminase
SEQ_947_12.fa_00890	CDS	336	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
SEQ_947_12.fa_00891	CDS	462	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SEQ_947_12.fa_00892	CDS	948			COG1702	PhoH-like protein
SEQ_947_12.fa_00893	CDS	672				hypothetical protein
SEQ_947_12.fa_00894	CDS	984				hypothetical protein
SEQ_947_12.fa_00895	CDS	711				hypothetical protein
SEQ_947_12.fa_00896	CDS	171	rpsU		COG0828	30S ribosomal protein S21
SEQ_947_12.fa_00897	CDS	753	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
SEQ_947_12.fa_00898	CDS	939	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
SEQ_947_12.fa_00899	CDS	1137	dnaJ			Chaperone protein DnaJ
SEQ_947_12.fa_00900	CDS	1845	dnaK			Chaperone protein DnaK
SEQ_947_12.fa_00901	CDS	615	grpE			Protein GrpE
SEQ_947_12.fa_00902	CDS	981	hrcA		COG1420	Heat-inducible transcription repressor HrcA
SEQ_947_12.fa_00903	CDS	1125	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
SEQ_947_12.fa_00904	CDS	1824	lepA	3.6.5.-		Elongation factor 4
SEQ_947_12.fa_00905	CDS	252	rpsT		COG0268	30S ribosomal protein S20
SEQ_947_12.fa_00906	CDS	975	yqeN		COG1466	putative protein YqeN
SEQ_947_12.fa_00907	CDS	2052	comEC		COG0658	ComE operon protein 3
SEQ_947_12.fa_00908	CDS	462	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
SEQ_947_12.fa_00909	CDS	714	comEA		COG1555	ComE operon protein 1
SEQ_947_12.fa_00910	CDS	717	tylM1	2.1.1.235		dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
SEQ_947_12.fa_00911	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
SEQ_947_12.fa_00912	CDS	585				hypothetical protein
SEQ_947_12.fa_00913	CDS	573	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
SEQ_947_12.fa_00914	CDS	291			COG1534	RNA-binding protein
SEQ_947_12.fa_00915	CDS	798	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
SEQ_947_12.fa_00916	CDS	1101	yqeH		COG1161	putative protein YqeH
SEQ_947_12.fa_00917	CDS	528				hypothetical protein
SEQ_947_12.fa_00918	CDS	687	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
SEQ_947_12.fa_00919	CDS	1233				hypothetical protein
SEQ_947_12.fa_00920	CDS	759				hypothetical protein
SEQ_947_12.fa_00921	CDS	1359	accC	6.3.4.14	COG0439	Biotin carboxylase
SEQ_947_12.fa_00922	CDS	453	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
SEQ_947_12.fa_00923	CDS	1011	kipA_1		COG1984	KipI antagonist
SEQ_947_12.fa_00924	CDS	723	kipI_1		COG2049	Kinase A inhibitor
SEQ_947_12.fa_00925	CDS	477	greA			Transcription elongation factor GreA
SEQ_947_12.fa_00926	CDS	624	udk	2.7.1.48		Uridine kinase
SEQ_947_12.fa_00927	CDS	1269	ydcP_1	3.4.-.-	COG0826	putative protease YdcP
SEQ_947_12.fa_00928	CDS	924	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
SEQ_947_12.fa_00929	CDS	642		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
SEQ_947_12.fa_00930	CDS	333				hypothetical protein
SEQ_947_12.fa_00931	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
SEQ_947_12.fa_00932	CDS	261				hypothetical protein
SEQ_947_12.fa_00933	CDS	2631	alaS	6.1.1.7		Alanine--tRNA ligase
SEQ_947_12.fa_00934	CDS	2397	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
SEQ_947_12.fa_00935	CDS	666	yrrB			TPR repeat-containing protein YrrB
SEQ_947_12.fa_00936	CDS	1113	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SEQ_947_12.fa_00937	CDS	1143	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
SEQ_947_12.fa_00938	CDS	1632	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
SEQ_947_12.fa_00939	CDS	999	luxB	1.14.14.3		Alkanal monooxygenase beta chain
SEQ_947_12.fa_00940	CDS	165				hypothetical protein
SEQ_947_12.fa_00941	CDS	183				hypothetical protein
SEQ_947_12.fa_00942	CDS	420	cymR			HTH-type transcriptional regulator CymR
SEQ_947_12.fa_00943	CDS	1278			COG2256	putative AAA domain-containing protein
SEQ_947_12.fa_00944	CDS	771	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
SEQ_947_12.fa_00945	CDS	1767	aspS	6.1.1.12		Aspartate--tRNA ligase
SEQ_947_12.fa_00946	CDS	1263	hisS	6.1.1.21		Histidine--tRNA ligase
SEQ_947_12.fa_00947	CDS	873	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
SEQ_947_12.fa_00948	CDS	453	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
SEQ_947_12.fa_00949	CDS	2190	relA	2.7.6.5		GTP pyrophosphokinase
