locus_tag	ftype	length_bp	gene	EC_number	COG	product
Brachy_JB7.fa_00841	CDS	648				hypothetical protein
Brachy_JB7.fa_00842	CDS	1839	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
Brachy_JB7.fa_00843	CDS	1491	xylE_2			D-xylose-proton symporter
Brachy_JB7.fa_00844	CDS	1869	tkt_1	2.2.1.1		Transketolase
Brachy_JB7.fa_00845	CDS	789	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
Brachy_JB7.fa_00846	CDS	1185	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
Brachy_JB7.fa_00847	CDS	354				hypothetical protein
Brachy_JB7.fa_00848	CDS	153				hypothetical protein
Brachy_JB7.fa_00849	CDS	780				hypothetical protein
Brachy_JB7.fa_00850	CDS	174				hypothetical protein
Brachy_JB7.fa_00851	CDS	579				hypothetical protein
Brachy_JB7.fa_00852	CDS	1548	xylT			D-xylose transporter
Brachy_JB7.fa_00853	CDS	1488	xylB_2	2.7.1.17	COG1070	Xylulose kinase
Brachy_JB7.fa_00854	CDS	1239	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
Brachy_JB7.fa_00855	CDS	756				hypothetical protein
Brachy_JB7.fa_00856	CDS	723				hypothetical protein
Brachy_JB7.fa_00857	CDS	432				hypothetical protein
Brachy_JB7.fa_00858	CDS	435				hypothetical protein
Brachy_JB7.fa_00859	CDS	615				putative HTH-type transcriptional regulator
Brachy_JB7.fa_00860	CDS	1317	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
Brachy_JB7.fa_00861	CDS	1341	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Brachy_JB7.fa_00862	CDS	981				hypothetical protein
Brachy_JB7.fa_00863	CDS	969	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
Brachy_JB7.fa_00864	CDS	408				hypothetical protein
Brachy_JB7.fa_00865	CDS	852	tipA			HTH-type transcriptional activator TipA
Brachy_JB7.fa_00866	CDS	1281				putative multidrug-efflux transporter
Brachy_JB7.fa_00867	CDS	741	merR1_2			Mercuric resistance operon regulatory protein
Brachy_JB7.fa_00868	CDS	582	kstR			HTH-type transcriptional repressor KstR
Brachy_JB7.fa_00869	CDS	471				hypothetical protein
Brachy_JB7.fa_00870	CDS	1044				hypothetical protein
Brachy_JB7.fa_00871	CDS	798	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
Brachy_JB7.fa_00872	CDS	606	betI_2			HTH-type transcriptional regulator BetI
Brachy_JB7.fa_00873	CDS	1464	bmr3_1			Multidrug resistance protein 3
Brachy_JB7.fa_00874	CDS	3468	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
Brachy_JB7.fa_00875	CDS	240				hypothetical protein
Brachy_JB7.fa_00876	CDS	318				hypothetical protein
Brachy_JB7.fa_00877	CDS	225				hypothetical protein
Brachy_JB7.fa_00878	CDS	552				hypothetical protein
Brachy_JB7.fa_00879	CDS	1266	intQ		COG0582	Putative defective protein IntQ
Brachy_JB7.fa_00880	CDS	1134			COG1680	putative protein
Brachy_JB7.fa_00881	CDS	705	yedK_1	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
Brachy_JB7.fa_00882	CDS	198				hypothetical protein
Brachy_JB7.fa_00883	CDS	486	furA		COG0735	Transcriptional regulator FurA
Brachy_JB7.fa_00884	CDS	1494	katA	1.11.1.6	COG0753	Catalase
Brachy_JB7.fa_00885	CDS	384				Universal stress protein
Brachy_JB7.fa_00886	CDS	675	plsC_1	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
Brachy_JB7.fa_00887	CDS	1458	iolG_4	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
Brachy_JB7.fa_00888	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
Brachy_JB7.fa_00889	CDS	399	nrdI_1		COG1780	Protein NrdI
Brachy_JB7.fa_00890	CDS	2151	nrdE1	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 1
Brachy_JB7.fa_00891	CDS	1116	serA_2	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
Brachy_JB7.fa_00892	CDS	774	allR_1		COG1414	HTH-type transcriptional repressor AllR
Brachy_JB7.fa_00893	CDS	1476	proP_2			Proline/betaine transporter
Brachy_JB7.fa_00894	CDS	1452				hypothetical protein
Brachy_JB7.fa_00895	CDS	405				Universal stress protein
Brachy_JB7.fa_00896	CDS	1284	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
Brachy_JB7.fa_00897	CDS	1218				hypothetical protein
Brachy_JB7.fa_00898	CDS	1131	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
Brachy_JB7.fa_00899	CDS	390				DNA-binding protein
Brachy_JB7.fa_00900	CDS	2166	spk1_1	2.7.11.1		Serine/threonine-protein kinase PK-1
Brachy_JB7.fa_00901	CDS	1401	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
Brachy_JB7.fa_00902	CDS	711	plsC_2	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
Brachy_JB7.fa_00903	CDS	786		3.1.1.23		Thermostable monoacylglycerol lipase
Brachy_JB7.fa_00904	CDS	573				hypothetical protein
Brachy_JB7.fa_00905	CDS	936	glkA_1	2.7.1.2		Glucokinase
Brachy_JB7.fa_00906	CDS	1809		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
Brachy_JB7.fa_00907	CDS	1662		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
Brachy_JB7.fa_00908	CDS	282				hypothetical protein
Brachy_JB7.fa_00909	CDS	1083	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
Brachy_JB7.fa_00910	CDS	732	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
Brachy_JB7.fa_00911	CDS	801	qcrC	1.10.2.2	COG2010	Cytochrome bc1 complex cytochrome c subunit
Brachy_JB7.fa_00912	CDS	1065	qcrA_1		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
Brachy_JB7.fa_00913	CDS	1686	qcrB	1.10.2.2	COG1290	Cytochrome bc1 complex cytochrome b subunit
Brachy_JB7.fa_00914	CDS	273				hypothetical protein
Brachy_JB7.fa_00915	CDS	729				hypothetical protein
Brachy_JB7.fa_00916	CDS	417	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
Brachy_JB7.fa_00917	CDS	1713	ctaD	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
Brachy_JB7.fa_00918	CDS	882	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
Brachy_JB7.fa_00919	CDS	360			COG0316	Protein
Brachy_JB7.fa_00920	CDS	288				hypothetical protein
Brachy_JB7.fa_00921	CDS	1350	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
Brachy_JB7.fa_00922	CDS	591				putative protein
Brachy_JB7.fa_00923	CDS	1857	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
Brachy_JB7.fa_00924	CDS	1872	deaD_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
Brachy_JB7.fa_00925	CDS	375	trxC		COG0526	Putative thioredoxin 2
Brachy_JB7.fa_00926	CDS	1383	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Brachy_JB7.fa_00927	CDS	240				hypothetical protein
Brachy_JB7.fa_00928	CDS	321	proS	6.1.1.15	COG0442	Proline--tRNA ligase
Brachy_JB7.fa_00929	CDS	510				hypothetical protein
Brachy_JB7.fa_00930	CDS	417				hypothetical protein
Brachy_JB7.fa_00931	CDS	132				hypothetical protein
Brachy_JB7.fa_00932	CDS	774				hypothetical protein
Brachy_JB7.fa_00933	CDS	372				hypothetical protein
Brachy_JB7.fa_00934	CDS	204				hypothetical protein
Brachy_JB7.fa_00935	tRNA	74				tRNA-Arg(acg)
Brachy_JB7.fa_00936	CDS	1128	glsA1_2	3.5.1.2	COG2066	Glutaminase 1
Brachy_JB7.fa_00937	CDS	636	mshD_1	2.3.1.189		Mycothiol acetyltransferase
Brachy_JB7.fa_00938	CDS	831				hypothetical protein
Brachy_JB7.fa_00939	CDS	1632				hypothetical protein
Brachy_JB7.fa_00940	CDS	1947				hypothetical protein
Brachy_JB7.fa_00941	CDS	456	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
Brachy_JB7.fa_00942	CDS	594				hypothetical protein
Brachy_JB7.fa_00943	CDS	117				hypothetical protein
Brachy_JB7.fa_00944	CDS	1623				hypothetical protein
Brachy_JB7.fa_00945	CDS	1023	pheA	4.2.1.51		Prephenate dehydratase
Brachy_JB7.fa_00946	CDS	1206	dagK_3	2.7.1.107	COG1597	Diacylglycerol kinase
Brachy_JB7.fa_00947	CDS	1263	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Brachy_JB7.fa_00948	CDS	969	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
Brachy_JB7.fa_00949	CDS	954		1.3.1.103		2-haloacrylate reductase
Brachy_JB7.fa_00950	CDS	978	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
Brachy_JB7.fa_00951	CDS	360				hypothetical protein
Brachy_JB7.fa_00952	CDS	882	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
Brachy_JB7.fa_00953	CDS	717				hypothetical protein
Brachy_JB7.fa_00954	tRNA	90				tRNA-Ser(tga)
Brachy_JB7.fa_00955	CDS	1155	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
Brachy_JB7.fa_00956	CDS	999		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
Brachy_JB7.fa_00957	CDS	951	yueD	1.1.1.320		Benzil reductase ((S)-benzoin forming)
Brachy_JB7.fa_00958	CDS	1719	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
Brachy_JB7.fa_00959	CDS	273	ptsH_1			Phosphocarrier protein HPr
Brachy_JB7.fa_00960	CDS	1146	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
Brachy_JB7.fa_00961	CDS	315	mtlF		COG4668	Mannitol-specific phosphotransferase enzyme IIA component
Brachy_JB7.fa_00962	CDS	1419	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
Brachy_JB7.fa_00963	CDS	573	chrR	1.6.5.2	COG0431	Quinone reductase
Brachy_JB7.fa_00964	CDS	969	nrdF2_2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
Brachy_JB7.fa_00965	CDS	309	nrdI_2		COG1780	Protein NrdI
Brachy_JB7.fa_00966	CDS	1266	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
Brachy_JB7.fa_00967	CDS	246				hypothetical protein
Brachy_JB7.fa_00968	CDS	324				hypothetical protein
Brachy_JB7.fa_00969	CDS	147				hypothetical protein
Brachy_JB7.fa_00970	CDS	282				hypothetical protein
Brachy_JB7.fa_00971	CDS	111				hypothetical protein
Brachy_JB7.fa_00972	CDS	801	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
Brachy_JB7.fa_00973	CDS	105	glnQ_1			Glutamine transport ATP-binding protein GlnQ
Brachy_JB7.fa_00974	CDS	702	peb1A		COG0834	Major cell-binding factor
Brachy_JB7.fa_00975	CDS	705	yecS_2		COG0765	L-cystine transport system permease protein YecS
Brachy_JB7.fa_00976	CDS	867	glnP_1		COG0765	putative glutamine ABC transporter permease protein GlnP
Brachy_JB7.fa_00977	CDS	831	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
Brachy_JB7.fa_00978	CDS	651	yehY		COG1174	Glycine betaine uptake system permease protein YehY
Brachy_JB7.fa_00979	CDS	672	opuCB_1		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
Brachy_JB7.fa_00980	CDS	951	yehZ		COG1732	Glycine betaine-binding protein YehZ
Brachy_JB7.fa_00981	CDS	516				putative protein
Brachy_JB7.fa_00982	CDS	504				hypothetical protein
Brachy_JB7.fa_00983	CDS	873	fdhD		COG1526	Sulfur carrier protein FdhD
Brachy_JB7.fa_00984	CDS	399				hypothetical protein
Brachy_JB7.fa_00985	CDS	960	deoR_2		COG2390	Deoxyribonucleoside regulator
Brachy_JB7.fa_00986	CDS	1845	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
Brachy_JB7.fa_00987	CDS	732	glpF		COG0580	putative glycerol uptake facilitator protein
Brachy_JB7.fa_00988	CDS	1545	glpK	2.7.1.30	COG0554	Glycerol kinase
Brachy_JB7.fa_00989	CDS	1566	putP_2		COG0591	High-affinity proline transporter PutP
Brachy_JB7.fa_00990	CDS	852		3.1.1.99		6-deoxy-6-sulfogluconolactonase
Brachy_JB7.fa_00991	CDS	1491	xylB_3	2.7.1.17	COG1070	Xylulose kinase
Brachy_JB7.fa_00992	CDS	948	sorC_1		COG2390	Sorbitol operon regulator
Brachy_JB7.fa_00993	CDS	1101	eltD	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
Brachy_JB7.fa_00994	CDS	678				hypothetical protein
Brachy_JB7.fa_00995	CDS	1542	xylG_1	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
Brachy_JB7.fa_00996	CDS	1203	rbsC_2		COG1172	Ribose import permease protein RbsC
Brachy_JB7.fa_00997	CDS	1014	rbsB		COG1879	Ribose import binding protein RbsB
Brachy_JB7.fa_00998	CDS	1380	csbX		COG0477	Alpha-ketoglutarate permease
Brachy_JB7.fa_00999	CDS	1713	lerK	2.7.1.209	COG2376	L-erythrulose 1-kinase
Brachy_JB7.fa_01000	CDS	624	naiP			Putative niacin/nicotinamide transporter NaiP
Brachy_JB7.fa_01001	CDS	300				hypothetical protein
Brachy_JB7.fa_01002	CDS	945				hypothetical protein
Brachy_JB7.fa_01003	CDS	864				hypothetical protein
Brachy_JB7.fa_01004	CDS	789				hypothetical protein
Brachy_JB7.fa_01005	CDS	903	rhaS			HTH-type transcriptional activator RhaS
Brachy_JB7.fa_01006	CDS	1251			COG0654	putative protein
Brachy_JB7.fa_01007	CDS	198				hypothetical protein
Brachy_JB7.fa_01008	CDS	1374				hypothetical protein
Brachy_JB7.fa_01009	CDS	1764			COG1132	putative ABC transporter ATP-binding protein
Brachy_JB7.fa_01010	CDS	96				hypothetical protein
Brachy_JB7.fa_01011	CDS	699	yohK		COG1346	Inner membrane protein YohK
Brachy_JB7.fa_01012	CDS	408				hypothetical protein
Brachy_JB7.fa_01013	CDS	618				hypothetical protein
Brachy_JB7.fa_01014	CDS	225				hypothetical protein
Brachy_JB7.fa_01015	CDS	1587	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
Brachy_JB7.fa_01016	CDS	1674	abgB_2	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
Brachy_JB7.fa_01017	CDS	363				hypothetical protein
Brachy_JB7.fa_01018	CDS	1233				hypothetical protein
Brachy_JB7.fa_01019	CDS	1299				hypothetical protein
Brachy_JB7.fa_01020	CDS	498				hypothetical protein
Brachy_JB7.fa_01021	CDS	1089	pstP_2	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
Brachy_JB7.fa_01022	CDS	1041				hypothetical protein
Brachy_JB7.fa_01023	CDS	1164				Hydrazine synthase subunit beta
Brachy_JB7.fa_01024	CDS	459				hypothetical protein
Brachy_JB7.fa_01025	CDS	477				hypothetical protein
Brachy_JB7.fa_01026	CDS	903				hypothetical protein
Brachy_JB7.fa_01027	CDS	744				hypothetical protein
Brachy_JB7.fa_01028	CDS	390				hypothetical protein
Brachy_JB7.fa_01029	CDS	1290	cycB_1		COG2182	Cyclodextrin-binding protein
Brachy_JB7.fa_01030	CDS	912	araP_3		COG1175	L-arabinose transport system permease protein AraP
Brachy_JB7.fa_01031	CDS	831	araQ_5		COG0395	L-arabinose transport system permease protein AraQ
Brachy_JB7.fa_01032	CDS	183				hypothetical protein
Brachy_JB7.fa_01033	CDS	180				hypothetical protein
Brachy_JB7.fa_01034	CDS	1374				hypothetical protein
Brachy_JB7.fa_01035	CDS	738				hypothetical protein
Brachy_JB7.fa_01036	CDS	786				hypothetical protein
Brachy_JB7.fa_01037	CDS	1107	natA_4		COG4555	ABC transporter ATP-binding protein NatA
Brachy_JB7.fa_01038	CDS	1296				hypothetical protein
Brachy_JB7.fa_01039	CDS	1110	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
Brachy_JB7.fa_01040	CDS	765				hypothetical protein
Brachy_JB7.fa_01041	CDS	2667	valS	6.1.1.9	COG0525	Valine--tRNA ligase
Brachy_JB7.fa_01042	CDS	1791	selB		COG3276	Selenocysteine-specific elongation factor
Brachy_JB7.fa_01043	CDS	1356	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
Brachy_JB7.fa_01044	tRNA	95				tRNA-SeC(tca)
Brachy_JB7.fa_01045	CDS	1026	selD	2.7.9.3	COG0709	Selenide, water dikinase
Brachy_JB7.fa_01046	CDS	1197				hypothetical protein
Brachy_JB7.fa_01047	CDS	1035	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
Brachy_JB7.fa_01048	CDS	2733	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
Brachy_JB7.fa_01049	CDS	567	fdhA_2	1.17.1.9		Formate dehydrogenase subunit alpha
Brachy_JB7.fa_01050	CDS	345	tyrA		COG0287	T-protein
Brachy_JB7.fa_01051	CDS	1404	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Brachy_JB7.fa_01052	CDS	684	clpP2_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
Brachy_JB7.fa_01053	CDS	393	clpP1_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 1
Brachy_JB7.fa_01054	CDS	165				hypothetical protein
Brachy_JB7.fa_01055	CDS	1212				hypothetical protein
Brachy_JB7.fa_01056	CDS	267				hypothetical protein
Brachy_JB7.fa_01057	CDS	987	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
Brachy_JB7.fa_01058	CDS	768			COG3253	putative protein/MSMEI_2713
Brachy_JB7.fa_01059	CDS	1230	hemH	4.99.1.1	COG0276	Ferrochelatase
Brachy_JB7.fa_01060	CDS	999	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
Brachy_JB7.fa_01061	CDS	1548	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Brachy_JB7.fa_01062	CDS	1092	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Brachy_JB7.fa_01063	CDS	1449	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
Brachy_JB7.fa_01064	CDS	504	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
Brachy_JB7.fa_01065	CDS	501				hypothetical protein
Brachy_JB7.fa_01066	CDS	1719	carA2	1.3.99.29	COG1233	zeta-carotene-forming phytoene desaturase
Brachy_JB7.fa_01067	CDS	354				hypothetical protein
Brachy_JB7.fa_01068	CDS	309				hypothetical protein
Brachy_JB7.fa_01069	CDS	885				hypothetical protein
Brachy_JB7.fa_01070	CDS	1227		2.3.1.-	COG3424	Alpha-pyrone synthesis polyketide synthase-like Pks18
Brachy_JB7.fa_01071	CDS	705	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
Brachy_JB7.fa_01072	CDS	1434	oxyL	1.14.13.232		6-methylpretetramide 4-monooxygenase
Brachy_JB7.fa_01073	CDS	1122	cytR_2		COG1609	HTH-type transcriptional repressor CytR
Brachy_JB7.fa_01074	CDS	1311	msmE_2		COG1653	Multiple sugar-binding protein
Brachy_JB7.fa_01075	CDS	978	ycjO_1		COG1175	Inner membrane ABC transporter permease protein YcjO
Brachy_JB7.fa_01076	CDS	840	ycjP_1		COG0395	Inner membrane ABC transporter permease protein YcjP
Brachy_JB7.fa_01077	CDS	747	iolE_2	4.2.1.44		Inosose dehydratase
Brachy_JB7.fa_01078	CDS	1116	afr_2	1.1.1.292		1,5-anhydro-D-fructose reductase
Brachy_JB7.fa_01079	CDS	489	ssb1		COG0629	Single-stranded DNA-binding protein 1
Brachy_JB7.fa_01080	CDS	552				hypothetical protein
Brachy_JB7.fa_01081	CDS	3099				hypothetical protein
Brachy_JB7.fa_01082	tRNA	75				tRNA-Met(cat)
Brachy_JB7.fa_01083	CDS	879	ldh2	1.1.1.27		L-lactate dehydrogenase 2
Brachy_JB7.fa_01084	CDS	645	axe2	3.1.1.72		Acetylxylan esterase
Brachy_JB7.fa_01085	CDS	903				hypothetical protein
Brachy_JB7.fa_01086	CDS	1221	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
Brachy_JB7.fa_01087	CDS	795	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
Brachy_JB7.fa_01088	CDS	1044	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Brachy_JB7.fa_01089	CDS	1329	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
Brachy_JB7.fa_01090	CDS	567				hypothetical protein
Brachy_JB7.fa_01091	CDS	756	sigH		COG1595	ECF RNA polymerase sigma factor SigH
Brachy_JB7.fa_01092	CDS	354	rshA			Anti-sigma factor RshA
Brachy_JB7.fa_01093	CDS	645				hypothetical protein
Brachy_JB7.fa_01094	CDS	3804	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
Brachy_JB7.fa_01095	CDS	1140	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
Brachy_JB7.fa_01096	CDS	807	cseB		COG0745	Transcriptional regulatory protein CseB
Brachy_JB7.fa_01097	CDS	915		3.4.24.75		Glycyl-glycine endopeptidase ALE-1
Brachy_JB7.fa_01098	CDS	1059	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
Brachy_JB7.fa_01099	tRNA	75				tRNA-Arg(ccg)
Brachy_JB7.fa_01100	CDS	1878	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
Brachy_JB7.fa_01101	CDS	2289	otsA	2.4.1.-	COG0380	Trehalose-6-phosphate synthase
Brachy_JB7.fa_01102	CDS	1413	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Brachy_JB7.fa_01103	CDS	1305	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Brachy_JB7.fa_01104	CDS	1059	thrC	4.2.3.1	COG0498	Threonine synthase
Brachy_JB7.fa_01105	CDS	915	thrB_1	2.7.1.39	COG0083	Homoserine kinase
Brachy_JB7.fa_01106	CDS	2193	rho	3.6.4.-		Transcription termination factor Rho
Brachy_JB7.fa_01107	CDS	894	lacG_1			Lactose transport system permease protein LacG
Brachy_JB7.fa_01108	CDS	975	lacF_5			Lactose transport system permease protein LacF
Brachy_JB7.fa_01109	CDS	906				hypothetical protein
Brachy_JB7.fa_01110	CDS	2013	iolU_1	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
Brachy_JB7.fa_01111	CDS	984	ccpA_4		COG1609	Catabolite control protein A
Brachy_JB7.fa_01112	CDS	210	rpmE		COG0254	50S ribosomal protein L31
Brachy_JB7.fa_01113	CDS	1149	prfA		COG0216	Peptide chain release factor 1
Brachy_JB7.fa_01114	CDS	918	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
Brachy_JB7.fa_01115	CDS	1167		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
Brachy_JB7.fa_01116	CDS	1125	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
Brachy_JB7.fa_01117	CDS	537				hypothetical protein
Brachy_JB7.fa_01118	CDS	675	atpB		COG0356	ATP synthase subunit a
Brachy_JB7.fa_01119	CDS	231	atpE			ATP synthase subunit c
Brachy_JB7.fa_01120	CDS	540	atpF		COG0711	ATP synthase subunit b
Brachy_JB7.fa_01121	CDS	816	atpH			ATP synthase subunit delta
Brachy_JB7.fa_01122	CDS	1623	atpA	3.6.3.14		ATP synthase subunit alpha
Brachy_JB7.fa_01123	CDS	912	atpG			ATP synthase gamma chain
Brachy_JB7.fa_01124	CDS	1458	atpD	3.6.3.14		ATP synthase subunit beta
Brachy_JB7.fa_01125	CDS	273	atpC		COG0355	ATP synthase epsilon chain
Brachy_JB7.fa_01126	CDS	441				hypothetical protein
Brachy_JB7.fa_01127	CDS	1233	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
Brachy_JB7.fa_01128	CDS	780	nucS	3.1.-.-	COG1637	Endonuclease NucS
Brachy_JB7.fa_01129	CDS	1230				hypothetical protein
Brachy_JB7.fa_01130	CDS	1089				hypothetical protein
Brachy_JB7.fa_01131	CDS	894			COG3118	putative protein
Brachy_JB7.fa_01132	CDS	2205	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
Brachy_JB7.fa_01133	CDS	2103	glgE1	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1
Brachy_JB7.fa_01134	CDS	2181	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
Brachy_JB7.fa_01135	CDS	1290	ravA_1	3.6.3.-		ATPase RavA
Brachy_JB7.fa_01136	CDS	897			COG1721	putative protein
Brachy_JB7.fa_01137	CDS	513				hypothetical protein
Brachy_JB7.fa_01138	CDS	1023				hypothetical protein
Brachy_JB7.fa_01139	CDS	999				hypothetical protein
Brachy_JB7.fa_01140	CDS	954				hypothetical protein
Brachy_JB7.fa_01141	CDS	1233	iscS_1	2.8.1.7	COG1104	IscS-like cysteine desulfurase
Brachy_JB7.fa_01142	CDS	1245	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
Brachy_JB7.fa_01143	CDS	1125				hypothetical protein
Brachy_JB7.fa_01144	CDS	2664	ligA	6.5.1.2	COG0272	DNA ligase A
Brachy_JB7.fa_01145	CDS	1254				hypothetical protein
Brachy_JB7.fa_01146	CDS	2253	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
Brachy_JB7.fa_01147	CDS	213				hypothetical protein
Brachy_JB7.fa_01148	CDS	960	rimI_2	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
Brachy_JB7.fa_01149	CDS	306	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
Brachy_JB7.fa_01150	CDS	1518	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
Brachy_JB7.fa_01151	CDS	1515	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Brachy_JB7.fa_01152	CDS	831				hypothetical protein
Brachy_JB7.fa_01153	CDS	1791	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
Brachy_JB7.fa_01154	CDS	225	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
Brachy_JB7.fa_01155	CDS	387				hypothetical protein
Brachy_JB7.fa_01156	CDS	987	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
