locus_tag	ftype	length_bp	gene	EC_number	COG	product
SEQ_BC9.fa_00695	CDS	1314				hypothetical protein
SEQ_BC9.fa_00696	CDS	378		3.1.2.-	COG2050	Putative esterase
SEQ_BC9.fa_00697	CDS	1170				hypothetical protein
SEQ_BC9.fa_00698	CDS	357	mnhG1		COG1320	Na(+)/H(+) antiporter subunit G1
SEQ_BC9.fa_00699	CDS	297	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
SEQ_BC9.fa_00700	CDS	480	mnhE1			Na(+)/H(+) antiporter subunit E1
SEQ_BC9.fa_00701	CDS	1497	mnhD1		COG0651	Na(+)/H(+) antiporter subunit D1
SEQ_BC9.fa_00702	CDS	348	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
SEQ_BC9.fa_00703	CDS	429	mnhB1		COG2111	Na(+)/H(+) antiporter subunit B1
SEQ_BC9.fa_00704	CDS	2418	mnhA1			Na(+)/H(+) antiporter subunit A1
SEQ_BC9.fa_00705	CDS	381	kapB			Kinase-associated lipoprotein B
SEQ_BC9.fa_00706	CDS	603		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
SEQ_BC9.fa_00707	CDS	402	yugI_1		COG1098	General stress protein 13
SEQ_BC9.fa_00708	CDS	1134		1.-.-.-		putative oxidoreductase
SEQ_BC9.fa_00709	CDS	1191	rocD2_1	2.6.1.13		Ornithine aminotransferase 2
SEQ_BC9.fa_00710	CDS	1245	gluD_1	1.4.1.2		NAD-specific glutamate dehydrogenase
SEQ_BC9.fa_00711	CDS	1203				hypothetical protein
SEQ_BC9.fa_00712	CDS	543	ydaF_2	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
SEQ_BC9.fa_00713	CDS	381	ybaN		COG2832	Inner membrane protein YbaN
SEQ_BC9.fa_00714	CDS	990	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
SEQ_BC9.fa_00715	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
SEQ_BC9.fa_00716	CDS	1206	argG	6.3.4.5		Argininosuccinate synthase
SEQ_BC9.fa_00717	CDS	1332	pgi	5.3.1.9		Glucose-6-phosphate isomerase
SEQ_BC9.fa_00718	CDS	576	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
SEQ_BC9.fa_00719	CDS	519	spsB_1	3.4.21.89	COG0681	Signal peptidase IB
SEQ_BC9.fa_00720	CDS	576	spsB_2	3.4.21.89	COG0681	Signal peptidase IB
SEQ_BC9.fa_00721	CDS	3468	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
SEQ_BC9.fa_00722	CDS	3657	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
SEQ_BC9.fa_00723	CDS	1140				hypothetical protein
SEQ_BC9.fa_00724	CDS	906				putative protein
SEQ_BC9.fa_00725	CDS	390				hypothetical protein
SEQ_BC9.fa_00726	CDS	1323	cdr_1	1.8.1.14		Coenzyme A disulfide reductase
SEQ_BC9.fa_00727	CDS	843	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
SEQ_BC9.fa_00728	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
SEQ_BC9.fa_00729	CDS	420				hypothetical protein
SEQ_BC9.fa_00730	CDS	2610	clpB			Chaperone protein ClpB
SEQ_BC9.fa_00731	CDS	165				hypothetical protein
SEQ_BC9.fa_00732	CDS	195				hypothetical protein
SEQ_BC9.fa_00733	CDS	942	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
SEQ_BC9.fa_00734	CDS	1245	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
SEQ_BC9.fa_00735	CDS	1233				hypothetical protein
SEQ_BC9.fa_00736	CDS	375				hypothetical protein
SEQ_BC9.fa_00737	CDS	927	oppB		COG0601	Oligopeptide transport system permease protein OppB
SEQ_BC9.fa_00738	CDS	1068	oppC		COG1173	Oligopeptide transport system permease protein OppC
SEQ_BC9.fa_00739	CDS	1083	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
SEQ_BC9.fa_00740	CDS	945	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
SEQ_BC9.fa_00741	CDS	1653	dppE		COG4166	Dipeptide-binding protein DppE
SEQ_BC9.fa_00742	CDS	990	trpS	6.1.1.2		Tryptophan--tRNA ligase
SEQ_BC9.fa_00743	CDS	396	spxA			Regulatory protein Spx
SEQ_BC9.fa_00744	CDS	720	mecA		COG4862	Adapter protein MecA 1
SEQ_BC9.fa_00745	CDS	999	coiA		COG4469	Competence protein CoiA
SEQ_BC9.fa_00746	CDS	1839	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
SEQ_BC9.fa_00747	CDS	615				hypothetical protein
SEQ_BC9.fa_00748	CDS	789				hypothetical protein
SEQ_BC9.fa_00749	CDS	372	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
SEQ_BC9.fa_00750	CDS	585	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
SEQ_BC9.fa_00751	CDS	348				hypothetical protein
SEQ_BC9.fa_00752	CDS	636	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
SEQ_BC9.fa_00753	CDS	810	nadK	2.7.1.23		NAD kinase
SEQ_BC9.fa_00754	CDS	855		5.4.99.-	COG0564	putative RNA pseudouridine synthase
SEQ_BC9.fa_00755	CDS	1386	mgtE		COG2239	Magnesium transporter MgtE
SEQ_BC9.fa_00756	CDS	1845	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
SEQ_BC9.fa_00757	CDS	771	fabI	1.3.1.39		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI
SEQ_BC9.fa_00758	CDS	1086			COG0628	Putative transport protein
SEQ_BC9.fa_00759	CDS	1572	acp_1			Sodium/proton-dependent alanine carrier protein
SEQ_BC9.fa_00760	CDS	747				hypothetical protein
SEQ_BC9.fa_00761	CDS	510		3.1.-.-		Putative phosphoesterase
SEQ_BC9.fa_00762	CDS	1143	capA_2			Capsule biosynthesis protein CapA
SEQ_BC9.fa_00763	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
SEQ_BC9.fa_00764	CDS	1398	proP			Proline/betaine transporter
SEQ_BC9.fa_00765	CDS	1548				hypothetical protein
SEQ_BC9.fa_00766	CDS	1167				hypothetical protein
SEQ_BC9.fa_00767	CDS	924				hypothetical protein
SEQ_BC9.fa_00768	CDS	672	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
SEQ_BC9.fa_00769	CDS	1338	gntP_1		COG2610	High-affinity gluconate transporter
SEQ_BC9.fa_00770	CDS	1188	rocD2_2	2.6.1.13		Ornithine aminotransferase 2
SEQ_BC9.fa_00771	CDS	1032	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
SEQ_BC9.fa_00772	CDS	1239	argJ			Arginine biosynthesis bifunctional protein ArgJ
SEQ_BC9.fa_00773	CDS	762	argB	2.7.2.8	COG0548	Acetylglutamate kinase
SEQ_BC9.fa_00774	CDS	1710	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
SEQ_BC9.fa_00775	CDS	1410	dmoA_1	1.14.13.131		Dimethyl-sulfide monooxygenase
SEQ_BC9.fa_00776	CDS	540	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
SEQ_BC9.fa_00777	CDS	660				hypothetical protein
SEQ_BC9.fa_00778	CDS	756	kdgR_1		COG1414	Transcriptional regulator KdgR
SEQ_BC9.fa_00779	CDS	1362	gntT_2		COG2610	High-affinity gluconate transporter
SEQ_BC9.fa_00780	CDS	1020	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
SEQ_BC9.fa_00781	CDS	1590	lutP		COG1620	L-lactate permease
SEQ_BC9.fa_00782	CDS	1254	yoaB		COG0477	Putative transporter YoaB
SEQ_BC9.fa_00783	CDS	1032	arcB_1	2.1.3.3		Ornithine carbamoyltransferase, catabolic
SEQ_BC9.fa_00784	CDS	1539	ptsG_2	2.7.1.199		PTS system glucose-specific EIICBA component
SEQ_BC9.fa_00785	CDS	723	nagB_2	3.5.99.6		Glucosamine-6-phosphate deaminase
SEQ_BC9.fa_00786	CDS	1251	femA_1	2.3.2.17		Aminoacyltransferase FemA
SEQ_BC9.fa_00787	CDS	483	ssaA2_2		COG3942	Staphylococcal secretory antigen ssaA2
SEQ_BC9.fa_00788	CDS	1224	nupC_1		COG1972	Nucleoside permease NupC
SEQ_BC9.fa_00789	CDS	912	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
SEQ_BC9.fa_00790	CDS	1110	psuK	2.7.1.83	COG0524	Pseudouridine kinase
SEQ_BC9.fa_00791	CDS	1305	tcaA_2			Membrane-associated protein TcaA
SEQ_BC9.fa_00792	CDS	825				hypothetical protein
SEQ_BC9.fa_00793	CDS	1224	nagC_1		COG1940	N-acetylglucosamine repressor
SEQ_BC9.fa_00794	CDS	1371	licC		COG1455	Lichenan permease IIC component
SEQ_BC9.fa_00795	CDS	897				hypothetical protein
SEQ_BC9.fa_00796	CDS	321	licB	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
SEQ_BC9.fa_00797	CDS	327	celD			PTS system cellobiose-specific EIIA component
SEQ_BC9.fa_00798	CDS	1944	manR_1		COG1762	Transcriptional regulator ManR
SEQ_BC9.fa_00799	CDS	441	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
SEQ_BC9.fa_00800	CDS	285				hypothetical protein
SEQ_BC9.fa_00801	CDS	1359	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
SEQ_BC9.fa_00802	CDS	357				hypothetical protein
SEQ_BC9.fa_00803	CDS	1512	tagE	2.4.1.52	COG0438	Poly(glycerol-phosphate) alpha-glucosyltransferase
SEQ_BC9.fa_00804	CDS	1395	genK		COG0477	Gentisate transporter
SEQ_BC9.fa_00805	CDS	714	yiaJ		COG1414	DNA-binding transcriptional repressor YiaJ
SEQ_BC9.fa_00806	CDS	948	yisK		COG0179	putative protein YisK
SEQ_BC9.fa_00807	CDS	489				hypothetical protein
SEQ_BC9.fa_00808	CDS	1113	sdgD	1.13.11.4		Gentisate 1,2-dioxygenase
SEQ_BC9.fa_00809	CDS	1209	nagX	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
SEQ_BC9.fa_00810	CDS	819				hypothetical protein
SEQ_BC9.fa_00811	CDS	981				hypothetical protein
SEQ_BC9.fa_00812	CDS	444				hypothetical protein
SEQ_BC9.fa_00813	CDS	1500				hypothetical protein
SEQ_BC9.fa_00814	CDS	918	panE_1	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
SEQ_BC9.fa_00815	CDS	819	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
SEQ_BC9.fa_00816	CDS	933	ldh	1.1.1.27		L-lactate dehydrogenase
SEQ_BC9.fa_00817	CDS	1866	manR_2		COG1762	Transcriptional regulator ManR
SEQ_BC9.fa_00818	CDS	1965	manP		COG1299	PTS system mannose-specific EIIBCA component
SEQ_BC9.fa_00819	CDS	936	manA_1	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
SEQ_BC9.fa_00820	CDS	897	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
SEQ_BC9.fa_00821	CDS	459				hypothetical protein
SEQ_BC9.fa_00822	CDS	753	yjjP_2		COG2966	Inner membrane protein YjjP
SEQ_BC9.fa_00823	CDS	1287	mgl_1	4.4.1.11	COG0626	L-methionine gamma-lyase
SEQ_BC9.fa_00824	CDS	900	mccA	2.5.1.134	COG0031	O-acetylserine dependent cystathionine beta-synthase
SEQ_BC9.fa_00825	CDS	1146	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
SEQ_BC9.fa_00826	CDS	471	lcdH_4	1.1.1.108		L-carnitine dehydrogenase
SEQ_BC9.fa_00827	CDS	1083				hypothetical protein
SEQ_BC9.fa_00828	CDS	207				hypothetical protein
SEQ_BC9.fa_00829	CDS	843	ureD1		COG0829	Urease accessory protein UreD
SEQ_BC9.fa_00830	CDS	615	ureG			Urease accessory protein UreG
SEQ_BC9.fa_00831	CDS	690	ureF		COG0830	Urease accessory protein UreF
SEQ_BC9.fa_00832	CDS	453	ureE			Urease accessory protein UreE
SEQ_BC9.fa_00833	CDS	1704	ureC	3.5.1.5		Urease subunit alpha
SEQ_BC9.fa_00834	CDS	420	ureB	3.5.1.5		Urease subunit beta
SEQ_BC9.fa_00835	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
SEQ_BC9.fa_00836	CDS	906			COG4413	Urea transporter
SEQ_BC9.fa_00837	CDS	1479	gsiB		COG0747	Glutathione-binding protein GsiB
SEQ_BC9.fa_00838	CDS	978	nikB		COG0601	Nickel transport system permease protein NikB
SEQ_BC9.fa_00839	CDS	822	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
SEQ_BC9.fa_00840	CDS	780	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
SEQ_BC9.fa_00841	CDS	690	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
SEQ_BC9.fa_00842	CDS	918	fhuD_3		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
SEQ_BC9.fa_00843	CDS	411	slyA			Transcriptional regulator SlyA
SEQ_BC9.fa_00844	CDS	381				hypothetical protein
SEQ_BC9.fa_00845	CDS	816	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
SEQ_BC9.fa_00846	CDS	423				hypothetical protein
SEQ_BC9.fa_00847	CDS	1065	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
SEQ_BC9.fa_00848	CDS	858				hypothetical protein
SEQ_BC9.fa_00849	CDS	234				hypothetical protein
SEQ_BC9.fa_00850	CDS	972			COG2141	putative protein
SEQ_BC9.fa_00851	CDS	795	gseA	3.4.21.19	COG3591	Glutamyl endopeptidase
SEQ_BC9.fa_00852	CDS	564				hypothetical protein
SEQ_BC9.fa_00853	CDS	831	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
SEQ_BC9.fa_00854	CDS	321				hypothetical protein
SEQ_BC9.fa_00855	CDS	1077	pepA_2	3.4.11.7	COG1363	Glutamyl aminopeptidase
SEQ_BC9.fa_00856	CDS	309	ytpP			Thioredoxin-like protein YtpP
SEQ_BC9.fa_00857	CDS	864				hypothetical protein
SEQ_BC9.fa_00858	CDS	600	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
SEQ_BC9.fa_00859	CDS	3771	sftA			DNA translocase SftA
SEQ_BC9.fa_00860	CDS	1314	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
SEQ_BC9.fa_00861	CDS	495				hypothetical protein
SEQ_BC9.fa_00862	CDS	1500				hypothetical protein
SEQ_BC9.fa_00863	CDS	1092	aroA_1		COG1605	Protein AroA(G)
SEQ_BC9.fa_00864	CDS	1059	ccpA_1			Catabolite control protein A
SEQ_BC9.fa_00865	CDS	1155	acuC			Acetoin utilization protein AcuC
SEQ_BC9.fa_00866	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
SEQ_BC9.fa_00867	CDS	1710	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
SEQ_BC9.fa_00868	CDS	1674	fhs	6.3.4.3		Formate--tetrahydrofolate ligase
SEQ_BC9.fa_00869	CDS	912	mrcA		COG5009	Penicillin-binding protein 1A
SEQ_BC9.fa_00870	CDS	1263	tyrS	6.1.1.1		Tyrosine--tRNA ligase
SEQ_BC9.fa_00871	CDS	1299	htrA	3.4.21.107	COG0265	Serine protease Do-like HtrA
SEQ_BC9.fa_00872	CDS	645	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
SEQ_BC9.fa_00873	CDS	1500	ptsG_3	2.7.1.199		PTS system glucose-specific EIICBA component
SEQ_BC9.fa_00874	CDS	1122	gph_2	3.1.3.18		Phosphoglycolate phosphatase
SEQ_BC9.fa_00875	CDS	1617	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
SEQ_BC9.fa_00876	CDS	1161		1.12.-.-		Soluble hydrogenase 42 kDa subunit
SEQ_BC9.fa_00877	CDS	441				hypothetical protein
SEQ_BC9.fa_00878	CDS	483	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
SEQ_BC9.fa_00879	CDS	261				hypothetical protein
SEQ_BC9.fa_00880	CDS	528	speG_1	2.3.1.57		Spermidine N(1)-acetyltransferase
SEQ_BC9.fa_00881	CDS	603	rpsD		COG0522	30S ribosomal protein S4
SEQ_BC9.fa_00882	CDS	465	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
SEQ_BC9.fa_00883	CDS	1692	ezrA			Septation ring formation regulator EzrA
SEQ_BC9.fa_00884	CDS	1137	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
SEQ_BC9.fa_00885	CDS	1224	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
SEQ_BC9.fa_00886	CDS	774	yfcA		COG0730	putative membrane transporter protein YfcA
SEQ_BC9.fa_00887	CDS	993	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
SEQ_BC9.fa_00888	CDS	543				hypothetical protein
SEQ_BC9.fa_00889	CDS	495	tpx	1.11.1.15		Thiol peroxidase
SEQ_BC9.fa_00890	CDS	948				hypothetical protein
SEQ_BC9.fa_00891	CDS	1200	ackA	2.7.2.1		Acetate kinase
SEQ_BC9.fa_00892	CDS	1173				hypothetical protein
SEQ_BC9.fa_00893	CDS	504				Putative universal stress protein
SEQ_BC9.fa_00894	CDS	1116	ald2	1.4.1.1		Alanine dehydrogenase 2
SEQ_BC9.fa_00895	CDS	630	cutC		COG3142	Copper homeostasis protein CutC
SEQ_BC9.fa_00896	CDS	1053		3.4.-.-		putative peptidase
SEQ_BC9.fa_00897	CDS	690				hypothetical protein
SEQ_BC9.fa_00898	CDS	414	nhaX_1		COG0589	Stress response protein NhaX
SEQ_BC9.fa_00899	CDS	1293		3.6.1.1		Cobalt-dependent inorganic pyrophosphatase
SEQ_BC9.fa_00900	CDS	936	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
SEQ_BC9.fa_00901	CDS	3204	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SEQ_BC9.fa_00902	CDS	1233		1.1.1.38		NAD-dependent malic enzyme
SEQ_BC9.fa_00903	CDS	867	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
SEQ_BC9.fa_00904	CDS	945	accA	6.4.1.2		Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
SEQ_BC9.fa_00905	CDS	969	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
SEQ_BC9.fa_00906	CDS	1761	pyk	2.7.1.40		Pyruvate kinase
SEQ_BC9.fa_00907	CDS	1365	cycA		COG1113	D-serine/D-alanine/glycine transporter
SEQ_BC9.fa_00908	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
SEQ_BC9.fa_00909	CDS	1269	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
SEQ_BC9.fa_00910	CDS	711	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
SEQ_BC9.fa_00911	CDS	1695	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
SEQ_BC9.fa_00912	CDS	2631	polA	2.7.7.7		DNA polymerase I
SEQ_BC9.fa_00913	CDS	873	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
SEQ_BC9.fa_00914	CDS	624	coaE_2	2.7.1.24		Dephospho-CoA kinase
SEQ_BC9.fa_00915	CDS	1026	gapA2	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 2
SEQ_BC9.fa_00916	CDS	471	nrdR		COG1327	Transcriptional repressor NrdR
SEQ_BC9.fa_00917	CDS	1407	dnaB		COG3611	Replication initiation and membrane attachment protein
SEQ_BC9.fa_00918	CDS	924	dnaI		COG1484	Primosomal protein DnaI
SEQ_BC9.fa_00919	CDS	1938	thrS	6.1.1.3		Threonine--tRNA ligase
SEQ_BC9.fa_00920	CDS	1485	lysP_1		COG0833	Lysine-specific permease
SEQ_BC9.fa_00921	CDS	528	infC			Translation initiation factor IF-3
SEQ_BC9.fa_00922	CDS	201	rpmI		COG0291	50S ribosomal protein L35
SEQ_BC9.fa_00923	CDS	357	rplT		COG0292	50S ribosomal protein L20
SEQ_BC9.fa_00924	CDS	612				hypothetical protein
SEQ_BC9.fa_00925	CDS	924				hypothetical protein
SEQ_BC9.fa_00926	CDS	1311	tig	5.2.1.8		Trigger factor
SEQ_BC9.fa_00927	CDS	1263	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
SEQ_BC9.fa_00928	CDS	588	engB			putative GTP-binding protein EngB
SEQ_BC9.fa_00929	CDS	1332	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
SEQ_BC9.fa_00930	CDS	837	ccsA			Cytochrome c biogenesis protein CcsA
SEQ_BC9.fa_00931	CDS	927	hemC	2.5.1.61		Porphobilinogen deaminase
SEQ_BC9.fa_00932	CDS	687				hypothetical protein
SEQ_BC9.fa_00933	CDS	978	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
SEQ_BC9.fa_00934	CDS	1284	hemL1	5.4.3.8		Glutamate-1-semialdehyde 2,1-aminomutase 1
SEQ_BC9.fa_00935	CDS	1071				hypothetical protein
SEQ_BC9.fa_00936	CDS	579	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
SEQ_BC9.fa_00937	CDS	2631	valS	6.1.1.9		Valine--tRNA ligase
SEQ_BC9.fa_00938	CDS	1263	fpgS	6.3.2.17		Folylpolyglutamate synthase
SEQ_BC9.fa_00939	CDS	819				hypothetical protein
SEQ_BC9.fa_00940	CDS	705	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
SEQ_BC9.fa_00941	CDS	678				hypothetical protein
SEQ_BC9.fa_00942	CDS	996		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
SEQ_BC9.fa_00943	CDS	1260	rafB			Raffinose permease
SEQ_BC9.fa_00944	CDS	849	dkgB_1	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
SEQ_BC9.fa_00945	CDS	282				hypothetical protein
SEQ_BC9.fa_00946	CDS	180				hypothetical protein
SEQ_BC9.fa_00947	CDS	459				hypothetical protein
SEQ_BC9.fa_00948	CDS	159				hypothetical protein
SEQ_BC9.fa_00949	CDS	843	mreC		COG1792	Cell shape-determining protein MreC
SEQ_BC9.fa_00950	CDS	525				hypothetical protein
SEQ_BC9.fa_00951	CDS	309	rplU		COG0261	50S ribosomal protein L21
SEQ_BC9.fa_00952	CDS	321				hypothetical protein
SEQ_BC9.fa_00953	CDS	285	rpmA		COG0211	50S ribosomal protein L27
SEQ_BC9.fa_00954	CDS	1296	obg	3.6.5.-		GTPase Obg
SEQ_BC9.fa_00955	CDS	456				hypothetical protein
SEQ_BC9.fa_00956	CDS	603	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
SEQ_BC9.fa_00957	CDS	1002	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
SEQ_BC9.fa_00958	CDS	1026	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
SEQ_BC9.fa_00959	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
SEQ_BC9.fa_00960	CDS	261	yajC		COG1862	Sec translocon accessory complex subunit YajC
SEQ_BC9.fa_00961	CDS	2277	secDF		COG0341	Protein translocase subunit SecDF
SEQ_BC9.fa_00962	CDS	2280	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
SEQ_BC9.fa_00963	CDS	519	apt	2.4.2.7		Adenine phosphoribosyltransferase
SEQ_BC9.fa_00964	CDS	2190	relA	2.7.6.5		GTP pyrophosphokinase
SEQ_BC9.fa_00965	CDS	453	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
SEQ_BC9.fa_00966	CDS	873	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
SEQ_BC9.fa_00967	CDS	1263	hisS	6.1.1.21		Histidine--tRNA ligase
SEQ_BC9.fa_00968	CDS	1767	aspS	6.1.1.12		Aspartate--tRNA ligase
SEQ_BC9.fa_00969	CDS	771	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
SEQ_BC9.fa_00970	CDS	1278			COG2256	putative AAA domain-containing protein
SEQ_BC9.fa_00971	CDS	420	cymR			HTH-type transcriptional regulator CymR
SEQ_BC9.fa_00972	CDS	183				hypothetical protein
SEQ_BC9.fa_00973	CDS	165				hypothetical protein
SEQ_BC9.fa_00974	CDS	999	luxB	1.14.14.3		Alkanal monooxygenase beta chain
SEQ_BC9.fa_00975	CDS	348				hypothetical protein
SEQ_BC9.fa_00976	CDS	1137	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
SEQ_BC9.fa_00977	CDS	1143	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
SEQ_BC9.fa_00978	CDS	1113	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SEQ_BC9.fa_00979	CDS	666	yrrB			TPR repeat-containing protein YrrB
SEQ_BC9.fa_00980	CDS	2397	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
SEQ_BC9.fa_00981	CDS	2631	alaS	6.1.1.7		Alanine--tRNA ligase
SEQ_BC9.fa_00982	CDS	261				hypothetical protein
SEQ_BC9.fa_00983	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
SEQ_BC9.fa_00984	CDS	333				hypothetical protein
SEQ_BC9.fa_00985	CDS	642		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
SEQ_BC9.fa_00986	CDS	924	ydcP_1	3.4.-.-	COG0826	putative protease YdcP
SEQ_BC9.fa_00987	CDS	1269	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
SEQ_BC9.fa_00988	CDS	624	udk	2.7.1.48		Uridine kinase
SEQ_BC9.fa_00989	CDS	477	greA			Transcription elongation factor GreA
SEQ_BC9.fa_00990	CDS	723	kipI_1		COG2049	Kinase A inhibitor
SEQ_BC9.fa_00991	CDS	1011	kipA_1		COG1984	KipI antagonist
SEQ_BC9.fa_00992	CDS	453	accB_1		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
SEQ_BC9.fa_00993	CDS	1359	accC	6.3.4.14	COG0439	Biotin carboxylase
SEQ_BC9.fa_00994	CDS	759				hypothetical protein
SEQ_BC9.fa_00995	CDS	1233				hypothetical protein
SEQ_BC9.fa_00996	CDS	687	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
SEQ_BC9.fa_00997	CDS	528				hypothetical protein
SEQ_BC9.fa_00998	CDS	1101	yqeH		COG1161	putative protein YqeH
SEQ_BC9.fa_00999	CDS	798	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
SEQ_BC9.fa_01000	CDS	291			COG1534	RNA-binding protein
SEQ_BC9.fa_01001	CDS	573	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
SEQ_BC9.fa_01002	CDS	585				hypothetical protein
